PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Wood, S				Wood, Stacy			Prone to Progress: Using Personality to Identify Supporters of Innovative Social Entrepreneurship	JOURNAL OF PUBLIC POLICY & MARKETING																	Wood, Stacy/0000-0001-5256-1772												0743-9156					SPR	2012	31	1					129	141		10.1509/jppm.11.060							WOS:000304131500012						
J	Quezada, C; Robledo, JP; Roman, D; Cornejo, C				Quezada, Camilo; Pablo Robledo, Juan; Roman, Domingo; Cornejo, Carlos			EMPATHY AND PITCH CONVERGENCE	RLA-REVISTA DE LINGUISTICA TEORICA Y APLICADA																Cornejo, Carlos/Q-6871-2017	Cornejo, Carlos/0000-0001-5426-0025												0718-4883						2012	50	2					145	165		10.4067/S0718-48832012000200007							WOS:000321198100007						
B	Echols, S; Correll, J		Decety, J		Echols, Stephanie; Correll, Joshua			It's More than Skin Deep: Empathy and Helping Behavior across Social Groups	EMPATHY: FROM BENCH TO BEDSIDE	Social Neuroscience Series															Correll, Joshua/M-2425-2019															978-0-262-29951-0; 978-0-262-01661-2				2012							55	71									WOS:000304053700005						
J	Wagner, DD; Kelley, WM; Heatherton, TF				Wagner, Dylan D.; Kelley, William M.; Heatherton, Todd F.			Individual Differences in the Spontaneous Recruitment of Brain Regions Supporting Mental State Understanding When Viewing Natural Social Scenes	CEREBRAL CORTEX																Wagner, Dylan/AAP-4728-2020; Wagner, Dylan/B-1069-2015; Heatherton, Todd/H-5478-2011	Wagner, Dylan/0000-0002-1062-8163; Wagner, Dylan/0000-0002-1062-8163; 												1047-3211					DEC	2011	21	12					2788	2796		10.1093/cercor/bhr074							WOS:000296977900012	21527789					
J	Wymer, W				Wymer, Walter			The Implications of Sex Differences on Volunteer Preferences	VOLUNTAS																	Wymer, Walter/0000-0002-5864-2829												0957-8765	1573-7888				DEC	2011	22	4					831	851		10.1007/s11266-010-9174-0							WOS:000296475800014						
J	Sevdalis, V; Keller, PE				Sevdalis, Vassilis; Keller, Peter E.			Perceiving performer identity and intended expression intensity in point-light displays of dance	PSYCHOLOGICAL RESEARCH-PSYCHOLOGISCHE FORSCHUNG																	Keller, Peter/0000-0001-7579-6515												0340-0727	1430-2772				SEP	2011	75	5					423	434		10.1007/s00426-010-0312-5							WOS:000293915500007	20981438					
J	Barraza, JA				Barraza, Jorge A.			Positive emotional expectations predict volunteer outcomes for new volunteers	MOTIVATION AND EMOTION																													0146-7239					JUN	2011	35	2					211	219		10.1007/s11031-011-9210-4							WOS:000290546500010						
J	Konrath, SH; O'Brien, EH; Hsing, C				Konrath, Sara H.; O'Brien, Edward H.; Hsing, Courtney			Changes in Dispositional Empathy in American College Students Over Time: A Meta-Analysis	PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW																	Konrath, Sara/0000-0001-9182-0095												1088-8683	1532-7957				MAY	2011	15	2					180	198		10.1177/1088868310377395							WOS:000289169800003	20688954					
J	Masten, CL; Morelli, SA; Eisenberger, NI				Masten, Carrie L.; Morelli, Sylvia A.; Eisenberger, Naomi I.			An fMRI investigation of empathy for 'social pain' and subsequent prosocial behavior	NEUROIMAGE																Morelli, Sylvia/H-2767-2019	Morelli, Sylvia/0000-0002-3353-678X												1053-8119	1095-9572				MAR 1	2011	55	1					381	388		10.1016/j.neuroimage.2010.11.060							WOS:000287008900038	21122817					
B	Mannino, CA; Snyder, M; Omoto, AM		Dunning, D		Mannino, Clelia Anna; Snyder, Mark; Omoto, Allen M.			Why Do People Get Involved? Motivations for Volunteerism and Other Forms of Social Action	SOCIAL MOTIVATION	Frontiers of Social Psychology																														978-1-84169-754-3				2011							127	146									WOS:000290209500007						
J	Rajamma, RK; Zolfagharian, MA; Pelton, LE				Rajamma, Rajasree K.; Zolfagharian, Mohammad Ali; Pelton, Lou E.			Dimensions and outcomes of B2B relational exchange: a meta-analysis	JOURNAL OF BUSINESS & INDUSTRIAL MARKETING																													0885-8624						2011	26	1-2					104	114		10.1108/08858621111112285							WOS:000288283200010						
J	Taylor, SG; Kluemper, DH; Mossholder, KW				Taylor, Shannon G.; Kluemper, Donald H.; Mossholder, Kevin W.			Linking personallity to interpersonal citizenship behaviour: The moderating effect of empathy	JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY																Mossholder, Kevin W/E-2490-2012; Girault, Johann/B-2430-2012	Mossholder, Kevin/0000-0002-3145-8757												0963-1798	2044-8325				DEC	2010	83	4					815	834		10.1348/096317909X475794							WOS:000286170200001						
J	Omoto, AM; Snyder, M; Hackett, JD				Omoto, Allen M.; Snyder, Mark; Hackett, Justin D.			Personality and Motivational Antecedents of Activism and Civic Engagement	JOURNAL OF PERSONALITY																													0022-3506	1467-6494				DEC	2010	78	6					1703	1734		10.1111/j.1467-6494.2010.00667.x							WOS:000283729200005	21039529					
J	Straume, S; Odeen, M				Straume, Sivert; Odeen, Magnus			International and Domestic Altruism: A Study Among the Adult Population in Norway	JOURNAL OF APPLIED SOCIAL PSYCHOLOGY																													0021-9029	1559-1816				MAR	2010	40	3					618	635		10.1111/j.1559-1816.2010.00590.x							WOS:000275919100006						
J	Myyry, L; Juujarvi, S; Pesso, K				Myyry, Liisa; Juujarvi, Soile; Pesso, Kaija			Empathy, perspective taking and personal values as predictors of moral schemas	JOURNAL OF MORAL EDUCATION																	Myyry, Liisa/0000-0001-9337-9547												0305-7240						2010	39	2					213	233		10.1080/03057241003754955							WOS:000277083600007						
J	Masten, CL; Eisenberger, NI; Pfeifer, JH; Dapretto, M				Masten, Carrie L.; Eisenberger, Naomi I.; Pfeifer, Jennifer H.; Dapretto, Mirella			Witnessing peer rejection during early adolescence: Neural correlates of empathy for experiences of social exclusion	SOCIAL NEUROSCIENCE																													1747-0919						2010	5	5-6					496	507	PII 927979319	10.1080/17470919.2010.490673							WOS:000283555300007	20602283					
J	Best, DL				Best, Deborah L.			Another View of the Gender-Status Relation	SEX ROLES																													0360-0025	1573-2762				SEP	2009	61	5-6					341	351		10.1007/s11199-009-9629-1							WOS:000269016000005						
J	Bove, LL; Pervan, SJ; Beatty, SE; Shiu, E				Bove, Liliana L.; Pervan, Simon J.; Beatty, Sharon E.; Shiu, Edward			Service worker role in encouraging customer organizational citizenship behaviors	JOURNAL OF BUSINESS RESEARCH																Bove, Liliana/J-9658-2014; Pervan, Simon/AAW-8585-2020; Pervan, Simon/E-1724-2015	Bove, Liliana/0000-0002-1201-9281; Pervan, Simon/0000-0002-6962-9726												0148-2963	1873-7978				JUL	2009	62	7					698	705		10.1016/j.jbusres.2008.07.003							WOS:000266573400004						
J	Shane, MS; Stevens, MC; Harenski, CL; Kiehl, KA				Shane, Matthew S.; Stevens, Michael C.; Harenski, Carla L.; Kiehl, Kent A.			Double dissociation between perspective-taking and empathic-concern as predictors of hemodynamic response to another's mistakes	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																Stevens, Michael/M-7678-2017; Kiehl, Kent A./AAK-3290-2020	Stevens, Michael/0000-0002-3799-5465; 												1749-5016	1749-5024				JUN	2009	4	2					111	118		10.1093/scan/nsn043							WOS:000266499600001	19244454					
J	Mencl, J; May, DR				Mencl, Jennifer; May, Douglas R.			The Effects of Proximity and Empathy on Ethical Decision-Making: An Exploratory Investigation	JOURNAL OF BUSINESS ETHICS																Girault, Johann/B-2430-2012													0167-4544	1573-0697				MAR	2009	85	2					201	226		10.1007/s10551-008-9765-5							WOS:000264264800006						
J	Lee, SA				Lee, Sherman A.			Measuring Individual Differences in Trait Sympathy: Instrument Construction and Validation	JOURNAL OF PERSONALITY ASSESSMENT																	Lee, Sherman/0000-0003-1878-3472												0022-3891						2009	91	6					568	583	PII 915903745	10.1080/00223890903228620							WOS:000271650300007	19838907					
J	Snyder, M				Snyder, Mark			In the Footsteps of Kurt Lewin: Practical Theorizing, Action Research, and the Psychology of Social Action	JOURNAL OF SOCIAL ISSUES																													0022-4537	1540-4560					2009	65	1					225	245		10.1111/j.1540-4560.2008.01597.x							WOS:000262646700014						
B	Song, Y; Ma, QH		DeHoyos, A		Song Yang; Ma Qinghai			Customers as Partial Employees: A Review of Customer Citizenship Behavior Research	PROCEEDINGS OF THE 6TH INTERNATIONAL CONFERENCE ON INNOVATION AND MANAGEMENT, VOLS I AND II					6th International Conference on Innovation and Management	DEC 08-10, 2009	Pontificia Univ Catolica de Sao Paulo, Sao Paulo, BRAZIL	Wuhan Univ Technol, Yamaguchi Univ, UNU-MERIT	Pontificia Univ Catolica de Sao Paulo																						978-7-5629-3109-6				2009							1113	1118		10.1145/1631272.1631524							WOS:000277474500185						
J	Caravita, SCS; Di Blasio, P; Salmivalli, C				Caravita, Simona C. S.; Di Blasio, Paola; Salmivalli, Christina			Unique and Interactive Effects of Empathy and Social Status on Involvement in Bullying	SOCIAL DEVELOPMENT																	Caravita, Simona Carla Silvia/0000-0003-3108-1512; Salmivalli, Christina/0000-0002-6253-146X; DI BLASIO, PAOLA/0000-0001-7456-3840												0961-205X	1467-9507					2009	18	1					140	163		10.1111/j.1467-9507.2008.00465.x							WOS:000262487800007						
J	Snyder, M; Omoto, AM				Snyder, Mark; Omoto, Allen M.			Volunteerism: Social Issues Perspectives and Social Policy Implications	SOCIAL ISSUES AND POLICY REVIEW																													1751-2395	1751-2409				DEC	2008	2	1					1	36		10.1111/j.1751-2409.2008.00009.x							WOS:000209351000001						
J	Einolf, CJ				Einolf, Christopher J.			Empathic concern and prosocial behaviors: A test of experimental results using survey data	SOCIAL SCIENCE RESEARCH																													0049-089X					DEC	2008	37	4					1267	1279		10.1016/j.ssresearch.2007.06.003							WOS:000259685100014	19227702					
J	Beale, B; Wilkes, L; Power, B; Beale, R				Beale, B.; Wilkes, L.; Power, B.; Beale, R.			Aunties and Uncles Co-operative Family Project: the experiences of children, volunteers and parents	CHILD CARE HEALTH AND DEVELOPMENT																													0305-1862					MAR	2008	34	2					173	179		10.1111/j.1365-2214.2007.00773.x							WOS:000252895900005	18257789					
B	Hart, D; Matsuba, MK; Atkins, R		Nucci, LP; Narvaez, D		Hart, Daniel; Matsuba, M. Kyle; Atkins, Robert			The Moral and Civic Effects of Learning to Serve	HANDBOOK OF MORAL AND CHARACTER EDUCATION	Educational Psychology Handbook																														978-0-203-93143-1				2008							484	499									WOS:000273852600025						
S	Bekkers, R		Chambre, SM; Goldner, M		Bekkers, Rene			STRAIGHT FROM THE HEART	PATIENTS, CONSUMERS AND CIVIL SOCIETY	Advances in Medical Sociology															Bekkers, Rene/A-1862-2012	Bekkers, Rene/0000-0002-4403-7222												1057-6290		978-1-84855-214-2				2008	10						197	221		10.1016/S1057-6290(08)10010-9							WOS:000276734400010						
J	Daly, B; Morton, LL				Daly, Beth; Morton, Larry L.			Empathic correlates of witnessing the inhumane killing of an animal: An investigation of single and multiple exposures	SOCIETY & ANIMALS																													1063-1119	1568-5306					2008	16	3					243	255		10.1163/156853008X323394							WOS:000259585100003						
J	Matsuba, MK; Hart, D; Atkins, R				Matsuba, M. Kyle; Hart, Daniel; Atkins, Robert			Psychological and social-structural influences on commitment to volunteering	JOURNAL OF RESEARCH IN PERSONALITY																													0092-6566					AUG	2007	41	4					889	907		10.1016/j.jrp.2006.11.001							WOS:000247187500011						
J	Carnahan, T; McFarland, S				Carnahan, Thomas; McFarland, Sam			Revisiting the Stanford Prison Experiment: Could participant self-selection have led to the cruelty?	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672					MAY	2007	33	5					603	614		10.1177/0146167206292689							WOS:000246262400001	17440210					
J	Schulz, R; Hebert, RS; Dew, MA; Brown, SL; Scheler, MF; Beach, SR; Czaja, SJ; Martire, LM; Coon, D; Langa, KM; Gitlin, LN; Stevens, AB; Nichols, L				Schulz, Richard; Hebert, Randy S.; Dew, Mary Amanda; Brown, Stephanie L.; Scheler, Michael F.; Beach, Scott R.; Czaja, Sara J.; Martire, Lynn M.; Coon, David; Langa, Kenneth M.; Gitlin, Laura N.; Stevens, Alan B.; Nichols, Linda			Patient suffering and caregiver compassion: New opportunities for research, practice, and policy	GERONTOLOGIST																													0016-9013	1758-5341				FEB	2007	47	1					4	13		10.1093/geront/47.1.4							WOS:000247215800002	17327535					
J	Brunelle, J; Danish, SJ; Forneris, T				Brunelle, John; Danish, Steven J.; Forneris, Tanya			The impact of a sport-based life skill program on adolescent prosocial values	APPLIED DEVELOPMENTAL SCIENCE																													1088-8691	1532-480X					2007	11	1					43	55		10.1207/s1532480xads1101_3							WOS:000252011900003						
J	Haslam, N; Bain, P				Haslam, Nick; Bain, Paul			Humanizing the self: Moderators of the attribution of lesser humanness to others	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																Bain, Paul/F-9539-2011; Haslam, Nick/D-9026-2011; Haslam, Nick/AAZ-2062-2020	Haslam, Nick/0000-0002-1913-2340; Haslam, Nick/0000-0002-1913-2340; Bain, Paul/0000-0001-5521-2738												0146-1672	1552-7433				JAN	2007	33	1					57	68		10.1177/0146167206293191							WOS:000243347100005	17178930					
J	Bekkers, R				Bekkers, Rene			Traditional and health-related philanthropy: The role of resources and personality	SOCIAL PSYCHOLOGY QUARTERLY																Bekkers, Rene/A-1862-2012	Bekkers, Rene/0000-0002-4403-7222												0190-2725					DEC	2006	69	4					349	366		10.1177/019027250606900404							WOS:000243859400004						
J	Norman, LR; Carr, R; Uche, C				Norman, L. R.; Carr, R.; Uche, C.			The role of sympathy on avoidance intention toward persons living with HIV/AIDS in Jamaica	AIDS CARE-PSYCHOLOGICAL AND SOCIO-MEDICAL ASPECTS OF AIDS/HIV																													0954-0121					NOV	2006	18	8					1032	1039		10.1080/09540120600578409							WOS:000240866900023	17012096					
J	Norman, LR; Carr, R; Jimenez, J				Norman, Lisa R.; Carr, Robert; Jimenez, Julio			Sexual stigma and sympathy: Attitudes toward persons living with HIV in Jamaica	CULTURE HEALTH & SEXUALITY																													1369-1058					SEP-OCT	2006	8	5					423	433		10.1080/13691050600855748							WOS:000240654300004	16923646					
J	Neubert, M; Taggar, S; Cady, S				Neubert, Mitchell; Taggar, Simon; Cady, Steven			The role of conscientiousness and extraversion in affecting the relationship between perceptions of group potency and volunteer group member selling behavior: An interactionist perspective	HUMAN RELATIONS																													0018-7267	1741-282X				SEP	2006	59	9					1235	1260		10.1177/0018726706069767							WOS:000242158500003						
J	Liao-Troth, MA				Liao-Troth, MA			Are they here for the long haul? The effects of functional motives and personality factors on the psychological contracts of volunteers	NONPROFIT AND VOLUNTARY SECTOR QUARTERLY					61st Annual Meeting of the Academy-of-Management	AUG   06, 2001	WASHINGTON, D.C.	Acad Management																					0899-7640					DEC	2005	34	4					510	530		10.1177/0899764005279513							WOS:000233302900005						
J	Penner, L; Brannick, MT; Webb, S; Connell, P				Penner, L; Brannick, MT; Webb, S; Connell, P			Effects on volunteering of the September 11, 2001, attacks: An archival analysis	JOURNAL OF APPLIED SOCIAL PSYCHOLOGY																													0021-9029	1559-1816				JUL	2005	35	7					1333	1360		10.1111/j.1559-1816.2005.tb02173.x							WOS:000233483800001						
J	Atkins, R; Hart, D; Donnelly, TM				Atkins, R; Hart, D; Donnelly, TM			The association of childhood personality type with volunteering during adolescence	MERRILL-PALMER QUARTERLY-JOURNAL OF DEVELOPMENTAL PSYCHOLOGY																													0272-930X	1535-0266				APR	2005	51	2					145	162		10.1353/mpq.2005.0008							WOS:000231002000002						
J	Sturmer, S; Snyder, M; Omoto, AM				Sturmer, S; Snyder, M; Omoto, AM			Prosocial emotions and helping: The moderating role of group membership	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					MAR	2005	88	3					532	546		10.1037/0022-3514.88.3.532							WOS:000227310400008	15740444					
J	Penner, LA; Dovidio, JF; Piliavin, JA; Schroeder, DA				Penner, LA; Dovidio, JF; Piliavin, JA; Schroeder, DA			Prosocial behavior: Multilevel perspectives	ANNUAL REVIEW OF PSYCHOLOGY	Annual Review of Psychology																												0066-4308	1545-2085					2005	56						365	392		10.1146/annurev.psych.56.091103.070141							WOS:000227503800015	15709940					
B	Davis, MH		Omoto, AM		Davis, MH			Becoming (and remaining) a community volunteer: Does personality matter?	PROCESSES OF COMMUNITY CHANGE AND SOCIAL ACTION	Claremont Symposium on Applied Social Psychology Series				Annual Claremont Symposium on Applied Social Psychology	MAR, 2002	Claremont, CA																								0-8058-4394-9				2005							67	82									WOS:000228441200005						
J	Becares, L; Turner, C				Becares, L; Turner, C			Sex, college major, and attribution of responsibility in empathic responding to persons with HIV infection	PSYCHOLOGICAL REPORTS																Becares, Laia/J-6027-2015	Becares, Laia/0000-0002-4207-074X												0033-2941					OCT	2004	95	2					467	476		10.2466/PR0.95.6.467-476							WOS:000224993500015	15587210					
J	Penner, LA				Penner, LA			Volunteerism and social problems: Making things better or worse?	JOURNAL OF SOCIAL ISSUES																													0022-4537	1540-4560					2004	60	3					645	666		10.1111/j.0022-4537.2004.00377.x							WOS:000223894400012						
J	Braithwaite, DO; Eckstein, NJ				Braithwaite, DO; Eckstein, NJ			How people with disabilities communicatively manage assistance: Helping as instrumental social support	JOURNAL OF APPLIED COMMUNICATION RESEARCH					Annual Meeting of the National-Communication-Association	NOV, 2000	SEATTLE, WASHINGTON	Natl Commun Assoc																					0090-9882					FEB	2003	31	1					1	26		10.1080/00909880305374							WOS:000186186100001						
J	Davis, MH; Hall, JA; Meyer, M				Davis, MH; Hall, JA; Meyer, M			The first year: Influences on the satisfaction, involvement, and persistence of new community volunteers	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672					FEB	2003	29	2					248	260		10.1177/0146167202239050							WOS:000180436700010	15272952					
J	Garcia, SM; Weaver, K; Moskowitz, GB; Darley, JM				Garcia, SM; Weaver, K; Moskowitz, GB; Darley, JM			Crowded minds: The implicit bystander effect	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514	1939-1315				OCT	2002	83	4					843	853		10.1037/0022-3514.83.4.843							WOS:000178156600005	12374439					
J	Penner, LA				Penner, LA			Dispositional and organizational influences on sustained volunteerism: An interactionist perspective	JOURNAL OF SOCIAL ISSUES																													0022-4537					FAL	2002	58	3					447	467		10.1111/1540-4560.00270							WOS:000177645900003						
