PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	CIALDINI, RB; SCHALLER, M; HOULIHAN, D; ARPS, K; FULTZ, J; BEAMAN, AL				CIALDINI, RB; SCHALLER, M; HOULIHAN, D; ARPS, K; FULTZ, J; BEAMAN, AL			EMPATHY-BASED HELPING - IS IT SELFLESSLY OR SELFISHLY MOTIVATED	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					APR	1987	52	4					749	758		10.1037/0022-3514.52.4.749							WOS:A1987G679900010	3572736					
J	BATSON, CD; FULTZ, J; SCHOENRADE, PA				BATSON, CD; FULTZ, J; SCHOENRADE, PA			DISTRESS AND EMPATHY - 2 QUALITATIVELY DISTINCT VICARIOUS EMOTIONS WITH DIFFERENT MOTIVATIONAL CONSEQUENCES	JOURNAL OF PERSONALITY																													0022-3506					MAR	1987	55	1					19	39		10.1111/j.1467-6494.1987.tb00426.x							WOS:A1987G795200002	3572705					
J	BATSON, CD				BATSON, CD			PRO-SOCIAL MOTIVATION - IS IT EVER TRULY ALTRUISTIC	ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY																													0065-2601						1987	20						65	122		10.1016/S0065-2601(08)60412-8							WOS:A1987M258100002						
J	DAVIS, MH; HULL, JG; YOUNG, RD; WARREN, GG				DAVIS, MH; HULL, JG; YOUNG, RD; WARREN, GG			EMOTIONAL-REACTIONS TO DRAMATIC FILM STIMULI - THE INFLUENCE OF COGNITIVE AND EMOTIONAL EMPATHY	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					JAN	1987	52	1					126	133		10.1037/0022-3514.52.1.126							WOS:A1987F642800015	3820067					
J	EISENBERG, N; MILLER, PA				EISENBERG, N; MILLER, PA			THE RELATION OF EMPATHY TO PRO-SOCIAL AND RELATED BEHAVIORS	PSYCHOLOGICAL BULLETIN																													0033-2909					JAN	1987	101	1					91	119		10.1037/0033-2909.101.1.91							WOS:A1987F724700005	3562705					
J	POPLAWSKI, WT				POPLAWSKI, WT			ADULT ALTRUISM - PROBLEMS OF TERMINOLOGY IN PRO-SOCIAL BEHAVIOR RESEARCH	PSYCHOLOGIA																													0033-2852	1347-5916				DEC	1986	29	4					197	213									WOS:A1986F882400001						
J	DEWEISS, SP; DIAZLOVING, R				DEWEISS, SP; DIAZLOVING, R			APPLIED-PSYCHOLOGY IN MEXICO	INTERNATIONAL REVIEW OF APPLIED PSYCHOLOGY-REVUE INTERNATIONALE DE PSYCHOLOGIE APPLIQUEE																													0035-340X					OCT	1986	35	4					577	598									WOS:A1986F382100010						
J	GRUEN, RJ; MENDELSOHN, G				GRUEN, RJ; MENDELSOHN, G			EMOTIONAL RESPONSES TO AFFECTIVE DISPLAYS IN OTHERS - THE DISTINCTION BETWEEN EMPATHY AND SYMPATHY	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					SEP	1986	51	3					609	614		10.1037/0022-3514.51.3.609							WOS:A1986D847600013						
J	FULTZ, J; BATSON, CD; FORTENBACH, VA; MCCARTHY, PM; VARNEY, LL				FULTZ, J; BATSON, CD; FORTENBACH, VA; MCCARTHY, PM; VARNEY, LL			SOCIAL EVALUATION AND THE EMPATHY ALTRUISM HYPOTHESIS	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514					APR	1986	50	4					761	769		10.1037/0022-3514.50.4.761							WOS:A1986A906500013	3712222					
J	WISPE, L				WISPE, L			THE DISTINCTION BETWEEN SYMPATHY AND EMPATHY - TO CALL FORTH A CONCEPT, A WORD IS NEEDED	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514	1939-1315				FEB	1986	50	2					314	321		10.1037/0022-3514.50.2.314							WOS:A1986C109000010						
J	DEWEISS, SP				DEWEISS, SP			THE STUDY OF SOCIAL-PSYCHOLOGY IN MEXICO	REVISTA LATINOAMERICANA DE PSICOLOGIA																													0034-978X						1986	18	3					351	366									WOS:A1986F188600001						
J	CHLOPAN, BE; MCCAIN, ML; CARBONELL, JL; HAGEN, RL				CHLOPAN, BE; MCCAIN, ML; CARBONELL, JL; HAGEN, RL			EMPATHY - REVIEW OF AVAILABLE MEASURES	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514						1985	48	3					635	653		10.1037/0022-3514.48.3.635							WOS:A1985ADU4900011						
J	DOVIDIO, JF				DOVIDIO, JF			HELPING-BEHAVIOR AND ALTRUISM - AN EMPIRICAL AND CONCEPTUAL OVERVIEW	ADVANCES IN EXPERIMENTAL SOCIAL PSYCHOLOGY																													0065-2601						1984	17						361	427		10.1016/S0065-2601(08)60123-9							WOS:A1984ABQ1900007						
J	REUCHLIN, M				REUCHLIN, M			DIFFERENTIAL PSYCHOLOGY AND EXPERIMENTAL SOCIAL-PSYCHOLOGY .2.	ANNEE PSYCHOLOGIQUE																													0003-5033						1984	84	3					411	432									WOS:A1984TR79900006						
J	DIAZGUERRERO, R				DIAZGUERRERO, R			CONTEMPORARY-PSYCHOLOGY IN MEXICO	ANNUAL REVIEW OF PSYCHOLOGY																													0066-4308						1984	35						83	112		10.1146/annurev.ps.35.020184.000503							WOS:A1984SB57800004	19368520					
J	ARCHER, RL				ARCHER, RL			THE FARMER AND THE COWMAN SHOULD BE FRIENDS - AN ATTEMPT AT RECONCILIATION WITH BATSON, COKE, AND PYCH	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514						1984	46	3					709	711		10.1037/0022-3514.46.3.709							WOS:A1984SG68100021						
J	WATSON, PJ; HOOD, RW; MORRIS, RJ; HALL, JR				WATSON, PJ; HOOD, RW; MORRIS, RJ; HALL, JR			EMPATHY, RELIGIOUS ORIENTATION, AND SOCIAL DESIRABILITY	JOURNAL OF PSYCHOLOGY																													0022-3980						1984	117	2					211	216		10.1080/00223980.1984.9923679							WOS:A1984TM00900009						
J	BURLESON, BR				BURLESON, BR			SOCIAL COGNITION, EMPATHIC MOTIVATION, AND ADULTS COMFORTING STRATEGIES	HUMAN COMMUNICATION RESEARCH																													0360-3989						1983	10	2					295	304		10.1111/j.1468-2958.1983.tb00019.x							WOS:A1983SA22200009						
J	DAVIS, MH				DAVIS, MH			THE EFFECTS OF DISPOSITIONAL EMPATHY ON EMOTIONAL-REACTIONS AND HELPING - A MULTIDIMENSIONAL APPROACH	JOURNAL OF PERSONALITY																													0022-3506						1983	51	2					167	184		10.1111/j.1467-6494.1983.tb00860.x							WOS:A1983QX75900003						
J	BATSON, CD; OQUIN, K; FULTZ, J; VANDERPLAS, M; ISEN, AM				BATSON, CD; OQUIN, K; FULTZ, J; VANDERPLAS, M; ISEN, AM			INFLUENCE OF SELF-REPORTED DISTRESS AND EMPATHY ON EGOISTIC VERSUS ALTRUISTIC MOTIVATION TO HELP	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514						1983	45	3					706	718		10.1037//0022-3514.45.3.706							WOS:A1983RE96200020						
J	BATSON, CD; COKE, JS; PYCH, V				BATSON, CD; COKE, JS; PYCH, V			LIMITS ON THE 2-STAGE MODEL OF EMPATHIC MEDIATION OF HELPING - A REPLY	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514						1983	45	4					895	898		10.1037/0022-3514.45.4.895							WOS:A1983RK42600017						
J	EISENBERG, N; LENNON, R				EISENBERG, N; LENNON, R			SEX-DIFFERENCES IN EMPATHY AND RELATED CAPACITIES	PSYCHOLOGICAL BULLETIN																													0033-2909						1983	94	1					100	131		10.1037/0033-2909.94.1.100							WOS:A1983QY35700006						
J	TOI, M; BATSON, CD				TOI, M; BATSON, CD			MORE EVIDENCE THAT EMPATHY IS A SOURCE OF ALTRUISTIC MOTIVATION	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																													0022-3514						1982	43	2					281	292		10.1037/0022-3514.43.2.281							WOS:A1982PA92700008						
