PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Moorman, SM; Inoue, M				Moorman, Sara M.; Inoue, Megumi			Predicting a Partner's End-of-Life Preferences, or Substituting One's Own?	JOURNAL OF MARRIAGE AND FAMILY																	Inoue, Megumi/0000-0001-8077-6711; Moorman, Sara/0000-0002-7555-1769												0022-2445					JUN	2013	75	3					734	745		10.1111/jomf.12030							WOS:000319286800015						
J	Leonard, MT; Issner, JH; Cano, A; Williams, AM				Leonard, Michelle T.; Issner, Jaclyn Heller; Cano, Annmarie; Williams, Amy M.			Correlates of Spousal Empathic Accuracy for Pain-related Thoughts and Feelings	CLINICAL JOURNAL OF PAIN																Cano, Annmarie/B-9716-2012; Cano, Annmarie/O-9777-2019	Cano, Annmarie/0000-0002-3026-9372												0749-8047	1536-5409				APR	2013	29	4					324	333		10.1097/AJP.0b013e3182527bfd							WOS:000315997400007	23462286					
B	Baucom, BR; Eldridge, KA		Vangelisti, AL		Baucom, Brian R.; Eldridge, Kathleen A.			Marital Communication	ROUTLEDGE HANDBOOK OF FAMILY COMMUNICATION, 2ND EDITION	Routledge Communications Series																														978-0-415-88197-5; 978-0-203-84816-6; 978-0-415-88198-2				2013							65	79									WOS:000328277400006						
J	Ma-Kellams, C; Blascovich, J				Ma-Kellams, Christine; Blascovich, Jim			The ironic effect of financial incentive on empathic accuracy	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																													0022-1031	1096-0465				JAN	2013	49	1					65	71		10.1016/j.jesp.2012.08.014							WOS:000311176400007						
J	Ma-Kellams, C; Blascovich, J				Ma-Kellams, Christine; Blascovich, Jim			Inferring the Emotions of Friends Versus Strangers: The Role of Culture and Self-Construal	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672	1552-7433				JUL	2012	38	7					933	945		10.1177/0146167212440291							WOS:000305159800009	22496121					
J	Chambers, JR; Davis, MH				Chambers, John R.; Davis, Mark H.			THE ROLE OF THE SELF IN PERSPECTIVE-TAKING AND EMPATHY: EASE OF SELF-SIMULATION AS A HEURISTIC FOR INFERRING EMPATHIC FEELINGS	SOCIAL COGNITION																													0278-016X					APR	2012	30	2					153	180		10.1521/soco.2012.30.2.153							WOS:000302483400002						
J	Cohen, S; Schulz, MS; Weiss, E; Waldinger, RJ				Cohen, Shiri; Schulz, Marc S.; Weiss, Emily; Waldinger, Robert J.			Eye of the Beholder: The Individual and Dyadic Contributions of Empathic Accuracy and Perceived Empathic Effort to Relationship Satisfaction	JOURNAL OF FAMILY PSYCHOLOGY																													0893-3200					APR	2012	26	2					236	245		10.1037/a0027488							WOS:000302495800008	22369462					
J	Cornwell, B				Cornwell, Benjamin			Spousal Network Overlap as a Basis for Spousal Support	JOURNAL OF MARRIAGE AND FAMILY																													0022-2445					APR	2012	74	2					229	238		10.1111/j.1741-3737.2012.00959.x							WOS:000301648100001	22690020					
J	van Dulmen, MHM; Mata, AD; Klipfel, KM				van Dulmen, Manfred H. M.; Mata, Andrea D.; Klipfel, Katherine M.			Enhancing the Assessment of Verbal Aggression Through Observational Methodology	JOURNAL OF INTERPERSONAL VIOLENCE																van Dulmen, Manfred/F-5916-2010	van Dulmen, Manfred/0000-0002-0018-4562												0886-2605					MAR	2012	27	4					812	823		10.1177/0886260511423251							WOS:000300784500010	22007111					
J	Issner, JB; Cano, A; Leonard, MT; Williams, AM				Issner, Jaclyn B.; Cano, Annmarie; Leonard, Michelle T.; Williams, Amy M.			How Do I Empathize With You? Let Me Count the Ways: Relations Between Facets of Pain-Related Empathy	JOURNAL OF PAIN																Cano, Annmarie/B-9716-2012; Cano, Annmarie/O-9777-2019	Cano, Annmarie/0000-0002-3026-9372												1526-5900					FEB	2012	13	2					167	175		10.1016/j.jpain.2011.10.009							WOS:000300594200008	22225968					
J	Gehlbach, H; Brinkworth, ME				Gehlbach, Hunter; Brinkworth, Maureen E.			The Social Perspective Taking Process: Strategies and Sources of Evidence in Taking Another's Perspective	TEACHERS COLLEGE RECORD																													0161-4681					JAN	2012	114	1							010308								WOS:000303207900008						
J	Gehlbach, H; Brinkworth, ME; Wang, MT				Gehlbach, Hunter; Brinkworth, Maureen E.; Wang, Ming-Te			The Social Perspective Taking Process: What Motivates Individuals to Take Another's Perspective?	TEACHERS COLLEGE RECORD																													0161-4681					JAN	2012	114	1							010307								WOS:000303207900007						
J	Gadassi, R; Mor, N; Rafaeli, E				Gadassi, Reuma; Mor, Nilly; Rafaeli, Eshkol			Depression and Empathic Accuracy in Couples: An Interpersonal Model of Gender Differences in Depression	PSYCHOLOGICAL SCIENCE																Mor, Nilly/Z-1404-2019	Mor, Nilly/0000-0003-2788-7599; Rafaeli, Eshkol/0000-0002-1226-9678												0956-7976	1467-9280				AUG	2011	22	8					1033	1041		10.1177/0956797611414728							WOS:000294709400011	21737574					
J	Cote, S; Kraus, MW; Cheng, BH; Oveis, C; van der Lowe, I; Lian, H; Keltner, D				Cote, Stephane; Kraus, Michael W.; Cheng, Bonnie Hayden; Oveis, Christopher; van der Loewe, Ilmo; Lian, Hua; Keltner, Dacher			Social Power Facilitates the Effect of Prosocial Orientation on Empathic Accuracy	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																	CHENG, Bonnie Hayden/0000-0003-3235-5634												0022-3514	1939-1315				AUG	2011	101	2					217	232		10.1037/a0023171							WOS:000292846600001	21463075					
J	Carrio, FB				Borrell Carrio, Francesc			Empathy, core value in clinical practice	MEDICINA CLINICA																	Borrell-Carrio, Francisco/0000-0003-1705-2352												0025-7753	1578-8989				APR 9	2011	136	9					390	397		10.1016/j.medcli.2009.06.032							WOS:000289612700006	19732917					
B	Lee, CC; Katsamanis, A; Black, MP; Baucom, BR; Georgiou, PG; Narayanan, SS			Int Speech Commun Assoc	Lee, Chi-Chun; Katsamanis, Athanasios; Black, Matthew P.; Baucom, Brian R.; Georgiou, Panayiotis G.; Narayanan, Shrikanth S.			An Analysis of PCA-based Vocal Entrainment Measures in Married Couples' Affective Spoken Interactions	12TH ANNUAL CONFERENCE OF THE INTERNATIONAL SPEECH COMMUNICATION ASSOCIATION 2011 (INTERSPEECH 2011), VOLS 1-5					12th Annual Conference of the International-Speech-Communication-Association 2011 (INTERSPEECH 2011)	AUG 27-31, 2011	Florence, ITALY	Int Speech Commun Assoc (ISCA)								Georgiou, Panayiotis Panos/E-8387-2018; Narayanan, Shrikanth S/D-5676-2012; Katsamanis, Nassos/AAK-8217-2020	Georgiou, Panayiotis Panos/0000-0002-0790-7161; 														978-1-61839-270-1				2011							3108	+									WOS:000316502201266						
J	Zaki, J; Ochsner, K				Zaki, Jamil; Ochsner, Kevin			Reintegrating the Study of Accuracy Into Social Cognition Research	PSYCHOLOGICAL INQUIRY																sarinopoulos, isidoros/B-5453-2010													1047-840X	1532-7965					2011	22	3					159	182		10.1080/1047840X.2011.551743							WOS:000299573400001						
J	Ickes, W				Ickes, William			Everyday Mind Reading Is Driven by Motives and Goals	PSYCHOLOGICAL INQUIRY																													1047-840X	1532-7965					2011	22	3					200	206		10.1080/1047840X.2011.561133							WOS:000299573400005						
J	Howland, M; Rafaeli, E				Howland, Maryhope; Rafaeli, Eshkol			Bringing Everyday Mind Reading Into Everyday Life: Assessing Empathic Accuracy With Daily Diary Data	JOURNAL OF PERSONALITY																	Rafaeli, Eshkol/0000-0002-1226-9678												0022-3506	1467-6494				OCT	2010	78	5					1437	1468		10.1111/j.1467-6494.2010.00657.x							WOS:000281550400003	20663026					
J	Papp, LM; Kouros, CD; Cummings, EM				Papp, Lauren M.; Kouros, Chrystyna D.; Cummings, E. Mark			Emotions in marital conflict interactions: Empathic accuracy, assumed similarity, and the moderating context of depressive symptoms	JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS																													0265-4075	1460-3608				MAY	2010	27	3					367	387		10.1177/0265407509348810							WOS:000276952800005	22081738					
J	Devoldre, I; Davis, MH; Verhofstadt, LL; Buysse, A				Devoldre, Inge; Davis, Mark H.; Verhofstadt, Lesley L.; Buysse, Ann			Empathy and Social Support Provision in Couples: Social Support and the Need to Study the Underlying Processes	JOURNAL OF PSYCHOLOGY																													0022-3980	1940-1019					2010	144	3					259	284		10.1080/00223981003648294							WOS:000281477500003	20461931					
