PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Han, XC; He, K; Wu, B; Shi, ZH; Liu, Y; Luo, SY; Wei, KL; Wu, XH; Han, SH				Han, Xiaochun; He, Kang; Wu, Bing; Shi, Zhenhao; Liu, Yi; Luo, Siyang; Wei, Kunlin; Wu, Xinhuai; Han, Shihui			Empathy for pain motivates actions without altruistic effects: evidence of motor dynamics and brain activity	SOCIAL COGNITIVE AND AFFECTIVE NEUROSCIENCE																	Shi, Zhenhao/0000-0001-5697-2034												1749-5016	1749-5024				JUN	2017	12	6					893	901		10.1093/scan/nsx016							WOS:000405696100003	28338790					
J	Furlong, MJ; You, S; Shishim, M; Dowdy, E				Furlong, Michael J.; You, Sukkyung; Shishim, Mark; Dowdy, Erin			Development and Validation of the Social Emotional Health Survey-Higher Education Version	APPLIED RESEARCH IN QUALITY OF LIFE																Furlong, Michael J/K-9305-2017													1871-2584	1871-2576				JUN	2017	12	2			SI		343	367		10.1007/s11482-016-9464-9							WOS:000401661300007						
J	Zickfeld, JH; Schubert, TW; Seibt, B; Fiske, AP				Zickfeld, Janis H.; Schubert, Thomas W.; Seibt, Beate; Fiske, Alan P.			Empathic Concern Is Part of a More General Communal Emotion	FRONTIERS IN PSYCHOLOGY																	Schubert, Thomas/0000-0002-3797-4568; Seibt, Beate/0000-0002-0148-0961												1664-1078					MAY 10	2017	8								723	10.3389/fpsyg.2017.00723							WOS:000401284600001	28539901					
J	de Oliveira, EA; Jackson, EA				de Oliveira, Ebenezer A.; Jackson, Emily A.			The Moderation Role of Self-perceived Maternal Empathy in Observed Mother-Child Collaborative Problem Solving	INFANT AND CHILD DEVELOPMENT																													1522-7219					MAY-JUN	2017	26	3							e1993	10.1002/icd.1993							WOS:000403047300009						
J	El Ibrahimi, S; Pinheiro, PS				El Ibrahimi, Sanae; Pinheiro, Paulo S.			The effect of marriage on stage at diagnosis and survival in women with cervical cancer	PSYCHO-ONCOLOGY																	El Ibrahimi, Sanae/0000-0002-7825-5121												1057-9249	1099-1611				MAY	2017	26	5					704	710		10.1002/pon.4070							WOS:000401240000017	26810012					
J	Chowdhury, RMMI				Chowdhury, Rafi M. M. I.			Emotional Intelligence and Consumer Ethics: The Mediating Role of Personal Moral Philosophies	JOURNAL OF BUSINESS ETHICS																Chowdhury, Rafi/AAJ-1303-2020													0167-4544	1573-0697				MAY	2017	142	3					527	548		10.1007/s10551-015-2733-y							WOS:000401555700008						
J	Nielson, MG; Padilla-Walker, L; Holmes, EK				Nielson, Matthew G.; Padilla-Walker, Laura; Holmes, Erin K.			How do men and women help? Validation of a multidimensional measure of prosocial behavior	JOURNAL OF ADOLESCENCE																													0140-1971	1095-9254				APR	2017	56						91	106		10.1016/j.adolescence.2017.02.006							WOS:000397693300010	28192755					
J	Tully, EC; Donohue, MR				Tully, Erin C.; Donohue, Meghan Rose			Empathic Responses to Mother's Emotions Predict Internalizing Problems in Children of Depressed Mothers	CHILD PSYCHIATRY & HUMAN DEVELOPMENT																													0009-398X	1573-3327				FEB	2017	48	1					94	106		10.1007/s10578-016-0656-1							WOS:000392940200009	27262565					
J	Miller, DW; Stoica, M; Kilic, O; Xu, LN				Miller, Darryl W.; Stoica, Michael; Kilic, Ozcan; Xu, Lina			Modeling Chinese Consumer Responses to a Vignette Television Commercial Drama for a Vacation Resort	JOURNAL OF CHINA TOURISM RESEARCH																													1938-8160	1938-8179					2017	13	4					357	374		10.1080/19388160.2017.1401024							WOS:000424548100003						
J	Roth, G; Shane, N; Kanat-Maymon, Y				Roth, Guy; Shane, Noa; Kanat-Maymon, Yaniv			Empathising with the enemy: emotion regulation and support for humanitarian aid in violent conflicts	COGNITION & EMOTION																ROTH, GUY/F-1496-2012	ROTH, GUY/0000-0002-5662-7561												0269-9931	1464-0600					2017	31	8					1511	1524		10.1080/02699931.2016.1237348							WOS:000416604600001	27690743					
J	Sheng, F; Du, N; Han, SH				Sheng, Feng; Du, Na; Han, Shihui			Degraded perceptual and affective processing of racial out-groups: An electrophysiological approach	SOCIAL NEUROSCIENCE																	DU, NA/0000-0002-4383-2451												1747-0919	1747-0927					2017	12	4					479	487		10.1080/17470919.2016.1182944							WOS:000401714800013	27112722					
B	Hall, AE		Reinecke, L; Oliver, MB		Hall, Alice E.			PERSONALITY, MEDIA, AND WELL-BEING	ROUTLEDGE HANDBOOK OF MEDIA USE AND WELL-BEING: INTERNATIONAL PERSPECTIVES ON THEORY AND RESEARCH ON POSITIVE MEDIA EFFECTS																															978-1-315-71475-2; 978-1-138-88658-2				2017							199	210									WOS:000449142200016						
J	Mohr, AH; Kross, E; Preston, SD				Mohr, Alicia Hofelich; Kross, Ethan; Preston, Stephanie D.			Devil in the Details: Effects of Depression on the Prosocial Response Depend on Timing and Similarity	ADAPTIVE HUMAN BEHAVIOR AND PHYSIOLOGY																Preston, Stephanie/U-6518-2019	Hofelich Mohr, Alicia/0000-0002-7644-4105; , Ethan/0000-0002-8664-2711												2198-7335					DEC	2016	2	4			SI		281	297		10.1007/s40750-016-0044-x							WOS:000407116000001						
J	Rodriguez, CM; Smith, TL; Silvia, PJ				Rodriguez, Christina M.; Smith, Tamika L.; Silvia, Paul J.			Parent-Child Aggression Risk in Expectant Mothers and Fathers: A Multimethod Theoretical Approach	JOURNAL OF CHILD AND FAMILY STUDIES																	Rodriguez, Christina/0000-0002-5090-0707; Smith, Tamika/0000-0003-3737-2441												1062-1024	1573-2843				NOV	2016	25	11					3220	3235		10.1007/s10826-016-0481-y							WOS:000386117400005	28082826					
J	Rodriguez, CM; Gracia, E; Lila, M				Rodriguez, Christina M.; Gracia, Enrique; Lila, Marisol			Multimethod prediction of child abuse risk in an at-risk sample of male intimate partner violence offenders	CHILD ABUSE & NEGLECT																Gracia, Enrique/B-7105-2008; Lila, Marisol/G-8638-2011	Gracia, Enrique/0000-0003-0514-2983; Lila, Marisol/0000-0002-0522-7461; Rodriguez, Christina/0000-0002-5090-0707												0145-2134	1873-7757				OCT	2016	60						27	35		10.1016/j.chiabu.2016.09.006							WOS:000386744700004	27676366					
J	Lockwood, PL				Lockwood, Patricia L.			The anatomy of empathy: Vicarious experience and disorders of social cognition	BEHAVIOURAL BRAIN RESEARCH																Lockwood, Patricia/V-2066-2019	Lockwood, Patricia/0000-0001-7195-9559												0166-4328	1872-7549				SEP 15	2016	311						255	266		10.1016/j.bbr.2016.05.048							WOS:000380418200028	27235714					
J	Ananthram, S; Chan, C				Ananthram, Subramaniam; Chan, Christopher			Religiosity, spirituality and ethical decision-making: Perspectives from executives in Indian multinational enterprises	ASIA PACIFIC JOURNAL OF MANAGEMENT																	Ananthram, Subramaniam/0000-0002-2917-4800												0217-4561	1572-9958				SEP	2016	33	3			SI		843	880		10.1007/s10490-016-9460-5							WOS:000382013500011						
J	Atkins, D; Uskul, AK; Cooper, NR				Atkins, David; Uskul, Ayse K.; Cooper, Nicholas R.			Culture Shapes Empathic Responses to Physical and Social Pain	EMOTION																USKUL, AYSE K./M-8409-2016	USKUL, AYSE K./0000-0001-8013-9931												1528-3542	1931-1516				AUG	2016	16	5					587	601		10.1037/emo0000162							WOS:000383099500004	26950365					
J	Hall, TW; Edwards, E; Wang, DC				Hall, Todd W.; Edwards, Evonne; Wang, David C.			The Spiritual Development of Emerging Adults Over the College Years: A 4-Year Longitudinal Investigation	PSYCHOLOGY OF RELIGION AND SPIRITUALITY																	Wang, David/0000-0002-6777-7602												1941-1022	1943-1562				AUG	2016	8	3					206	217		10.1037/rel0000051							WOS:000381128900004						
J	Wojcieszak, M; Kim, N				Wojcieszak, Magdalena; Kim, Nuri			How to Improve Attitudes Toward Disliked Groups: The Effects of Narrative Versus Numerical Evidence on Political Persuasion	COMMUNICATION RESEARCH																Kim, Nuri/Y-6865-2019; Wojcieszak, Magdalena/ABE-7590-2020	Kim, Nuri/0000-0003-0004-0996												0093-6502	1552-3810				AUG	2016	43	6					785	809		10.1177/0093650215618480							WOS:000380935100003						
J	Hortensius, R; Schutter, DJLG; de Gelder, B				Hortensius, Ruud; Schutter, Dennis J. L. G.; de Gelder, Beatrice			Personal distress and the influence of bystanders on responding to an emergency	COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE																	Hortensius, Ruud/0000-0002-5279-6202												1530-7026	1531-135X				AUG	2016	16	4					672	688		10.3758/s13415-016-0423-6							WOS:000380116000009	27126708					
J	Fousiani, K; Dimitropoulou, P; Michaelides, MP; Van Petegem, S				Fousiani, Kyriaki; Dimitropoulou, Panagiota; Michaelides, Michalis P.; Van Petegem, Stijn			Perceived Parenting and Adolescent Cyber-Bullying: Examining the Intervening Role of Autonomy and Relatedness Need Satisfaction, Empathic Concern and Recognition of Humanness	JOURNAL OF CHILD AND FAMILY STUDIES																Van Petegem, Stijn/AAZ-6940-2020	Michaelides, Michalis/0000-0001-6314-3680												1062-1024	1573-2843				JUL	2016	25	7					2120	2129		10.1007/s10826-016-0401-1							WOS:000378042800006	27375346					
J	Sturmer, S; Rohmann, A; van der Noll, J				Stuermer, Stefan; Rohmann, Anette; van der Noll, Jolanda			Mobilizing the global community to combat Ebola: Psychological effects of the Band Aid 30 campaign	JOURNAL OF SOCIAL PSYCHOLOGY																van der Noll, Jolanda/M-5409-2015	van der Noll, Jolanda/0000-0001-7929-466X												0022-4545	1940-1183				MAY 3	2016	156	3			SI		291	304		10.1080/00224545.2015.1108898							WOS:000373705600011	27064180					
J	Bekkers, R; Ottoni-Wilhelm, M				Bekkers, Rene; Ottoni-Wilhelm, Mark			Principle of Care and Giving to Help People in Need	EUROPEAN JOURNAL OF PERSONALITY																Bekkers, Rene/A-1862-2012	Bekkers, Rene/0000-0002-4403-7222												0890-2070	1099-0984				MAY-JUN	2016	30	3					240	257		10.1002/per.2057							WOS:000378420300003	27867258					
J	Kalpakci, A; Vanwoerden, S; Elhai, JD; Sharp, C				Kalpakci, Allison; Vanwoerden, Salome; Elhai, Jon D.; Sharp, Carla			THE INDEPENDENT CONTRIBUTIONS OF EMOTION DYSREGULATION AND HYPERMENTALIZATION TO THE "DOUBLE DISSOCIATION" OF AFFECTIVE AND COGNITIVE EMPATHY IN FEMALE ADOLESCENT INPATIENTS WITH BPD	JOURNAL OF PERSONALITY DISORDERS																Elhai, Jon D/U-1901-2017; Vanwoerden, Salome/ABE-1312-2020	Elhai, Jon D/0000-0001-5205-9010; Vanwoerden, Salome/0000-0001-6966-2131												0885-579X	1943-2763				APR	2016	30	2					242	260		10.1521/pedi_2015_29_192							WOS:000373868500007	25905730					
J	Sheng, F; Han, XC; Han, SH				Sheng, Feng; Han, Xiaochun; Han, Shihui			Dissociated Neural Representations of Pain Expressions of Different Races	CEREBRAL CORTEX																													1047-3211	1460-2199				MAR	2016	26	3					1221	1233		10.1093/cercor/bhu314							WOS:000371523600029	25576533					
J	Harper, JM; Padilla-Walker, LM; Jensen, AC				Harper, James M.; Padilla-Walker, Laura M.; Jensen, Alexander C.			Do Siblings Matter Independent of Both Parents and Friends? Sympathy as a Mediator Between Sibling Relationship Quality and Adolescent Outcomes	JOURNAL OF RESEARCH ON ADOLESCENCE																													1050-8392	1532-7795				MAR	2016	26	1					101	114		10.1111/jora.12174							WOS:000372008300009						
J	Lin, HC; Manuel, J; McFatter, R; Cech, C				Lin, Hung-Chu; Manuel, Jessica; McFatter, Robert; Cech, Claude			Changes in empathy-related cry responding as a function of time: A time course study of adult's responses to infant crying	INFANT BEHAVIOR & DEVELOPMENT																													0163-6383	1879-0453				FEB	2016	42						45	59		10.1016/j.infbeh.2015.10.010							WOS:000372389100006	26705932					
J	Zoghbi-Manrique-de-Lara, P; Guerra-Baez, R				Zoghbi-Manrique-de-Lara, Pablo; Guerra-Baez, Rita			Exploring the Influence of Ethical Climate on Employee Compassion in the Hospitality Industry	JOURNAL OF BUSINESS ETHICS																Zoghbi-Manrique-de-Lara, Pablo/C-6039-2011	Zoghbi-Manrique-de-Lara, Pablo/0000-0001-8056-0988												0167-4544	1573-0697				FEB	2016	133	3					605	617		10.1007/s10551-014-2415-1							WOS:000372121000013						
J	Falla, D; Alos, FJ				Falla, Daniel; Alos, Francisco J.			Contextual Control in Visuospatial Perspective-Taking Skills in Adults with Intellectual Disabilities	BEHAVIORAL INTERVENTIONS																Falla, Daniel/AAB-2277-2020; Alos, Francisco J./E-3471-2018	Falla, Daniel/0000-0002-4030-4442; Alos, Francisco J./0000-0002-7667-4971												1072-0847	1099-078X				FEB	2016	31	1					44	61		10.1002/bin.1435							WOS:000369872000004						
J	Auyeung, KW; Alden, LE				Auyeung, Karen W.; Alden, Lynn E.			Social Anxiety and Empathy for Social Pain	COGNITIVE THERAPY AND RESEARCH																	Auyeung, Karen/0000-0002-6157-8725												0147-5916	1573-2819				FEB	2016	40	1					38	45		10.1007/s10608-015-9718-0							WOS:000369006100005						
J	Bensalah, L; Caillies, S; Anduze, M				Bensalah, Leila; Caillies, Stephanie; Anduze, Marion			Links Among Cognitive Empathy, Theory of Mind, and Affective Perspective Taking by Young Children	JOURNAL OF GENETIC PSYCHOLOGY																													0022-1325	1940-0896				JAN 2	2016	177	1					17	31		10.1080/00221325.2015.1106438							WOS:000368473400002	26508454					
J	Park, M; Turner, BA; Pastore, DL; Chitiyo, M; Yoh, T				Park, Meungguk; Turner, Brian A.; Pastore, Donna L.; Chitiyo, Morgan; Yoh, Taeho			Information processing of audiences exposed to public service advertising messages for Special Olympics A cognitive response approach	INTERNATIONAL JOURNAL OF SPORTS MARKETING & SPONSORSHIP																Turner, Brian/B-3220-2012	Turner, Brian/0000-0002-4342-1724												1464-6668						2016	17	3					277	298		10.1108/IJSMS-08-2016-017							WOS:000381356100005						
J	Limbu, YB; Jayachandran, C; Babin, BJ; Peterson, RT				Limbu, Yam B.; Jayachandran, C.; Babin, Barry J.; Peterson, Robin T.			Empathy, nonverbal immediacy, and salesperson performance: the mediating role of adaptive selling behavior	JOURNAL OF BUSINESS & INDUSTRIAL MARKETING																													0885-8624	2052-1189					2016	31	5					654	667		10.1108/JBIM-03-2015-0048							WOS:000381362800008						
J	Bies, RJ; Barclay, LJ; Tripp, TM; Aquino, K				Bies, Robert J.; Barclay, Laurie J.; Tripp, Thomas M.; Aquino, Karl			A Systems Perspective on Forgiveness in Organizations	ACADEMY OF MANAGEMENT ANNALS																													1941-6520	1941-6067					2016	10	1					245	318		10.1080/19416520.2016.1120956							WOS:000377097300006						
J	Han, XC; Luo, SY; Han, SH				Han, Xiaochun; Luo, Siyang; Han, Shihui			Embodied neural responses to others' suffering	COGNITIVE NEUROSCIENCE																													1758-8928	1758-8936					2016	7	1-4			SI		114	127		10.1080/17588928.2015.1053440							WOS:000375476800019	26111085					
J	Rodriguez, CM; Smith, TL; Silvia, PJ				Rodriguez, Christina M.; Smith, Tamika L.; Silvia, Paul J.			Multimethod prediction of physical parent-child aggression risk in expectant mothers and fathers with Social Information Processing theory	CHILD ABUSE & NEGLECT																	Rodriguez, Christina/0000-0002-5090-0707; Smith, Tamika/0000-0003-3737-2441												0145-2134	1873-7757				JAN	2016	51						106	119		10.1016/j.chiabu.2015.10.028							WOS:000368211000011	26631420					
J	Chu, LC				Chu, Li-Chuan			Mediating positive moods: the impact of experiencing compassion at work	JOURNAL OF NURSING MANAGEMENT																													0966-0429	1365-2834				JAN	2016	24	1					59	69		10.1111/jonm.12272							WOS:000368263600019	25510420					
J	Vorauer, JD; Quesnel, M				Vorauer, Jacquie D.; Quesnel, Matthew			Don't bring me down: Divergent effects of being the target of empathy versus perspective-taking on minority group members' perceptions of their group's social standing	GROUP PROCESSES & INTERGROUP RELATIONS																Quesnel, Matthew/T-7959-2019													1368-4302	1461-7188				JAN	2016	19	1					94	109		10.1177/1368430215586273							WOS:000366596900006						
J	Lui, JHL; Barry, CT; Sacco, DF				Lui, Joyce H. L.; Barry, Christopher T.; Sacco, Donald F.			Callous-unemotional traits and empathy deficits: Mediating effects of affective perspective-taking and facial emotion recognition	COGNITION & EMOTION																													0269-9931	1464-0600					2016	30	6					1049	1062		10.1080/02699931.2015.1047327							WOS:000377776800002	26192073					
J	Padilla-Walker, LM; Coyne, SM; Collier, KM				Padilla-Walker, Laura M.; Coyne, Sarah M.; Collier, Kevin M.			Longitudinal relations between parental media monitoring and adolescent aggression, prosocial behavior, and externalizing problems	JOURNAL OF ADOLESCENCE																													0140-1971	1095-9254				JAN	2016	46						86	97		10.1016/j.adolescence.2015.11.002							WOS:000369877300010	26641307					
J	Jones, KM; Ruthig, JC				Jones, Kelly M.; Ruthig, Joelle C.			The Impact of Positive Thinking, Gender, and Empathy on Social Attributions for Cancer Outcomes	CURRENT PSYCHOLOGY																													1046-1310	1936-4733				DEC	2015	34	4					762	771		10.1007/s12144-014-9288-4							WOS:000368174900017						
J	Carlo, G; Padilla-Walker, LM; Nielson, MG				Carlo, Gustavo; Padilla-Walker, Laura M.; Nielson, Matthew G.			Longitudinal Bidirectional Relations Between Adolescents' Sympathy and Prosocial Behavior	DEVELOPMENTAL PSYCHOLOGY																Carlo, Gustavo/AAN-6177-2020	Carlo, Gustavo/0000-0002-4967-241X; Nielson, Matthew/0000-0003-4795-0903												0012-1649	1939-0599				DEC	2015	51	12					1771	1777		10.1037/dev0000056							WOS:000365080500008	26414096					
J	McKeever, R				McKeever, Robert			Vicarious Experience: Experimentally Testing the Effects of Empathy for Media Characters with Severe Depression and the Intervening Role of Perceived Similarity	HEALTH COMMUNICATION																	McKeever, Robert/0000-0002-5924-0514												1041-0236	1532-7027				NOV 2	2015	30	11					1122	1134		10.1080/10410236.2014.921969							WOS:000358134800007	25358038					
J	Lee, J; Ok, C				Lee, JungHoon (Jay); Ok, Chihyung (Michael)			Examination of Factors Affecting Hotel Employees' Service Orientation: An Emotional Labor Perspective	JOURNAL OF HOSPITALITY & TOURISM RESEARCH																LEE, JUNGHOON/X-3639-2019													1096-3480	1557-7554				NOV	2015	39	4					437	468		10.1177/1096348013491593							WOS:000363278400002						
J	Shonin, E; Van Gordon, W; Compare, A; Zangeneh, M; Griffiths, MD				Shonin, Edo; Van Gordon, William; Compare, Angelo; Zangeneh, Masood; Griffiths, Mark D.			Buddhist-Derived Loving-Kindness and Compassion Meditation for the Treatment of Psychopathology: a Systematic Review	MINDFULNESS																zangeneh, masood/ABH-2565-2020; Compare, Angelo/H-3519-2014	zangeneh, masood/0000-0002-5038-1089; Shonin, Edo/0000-0002-7638-7956; Compare, Angelo/0000-0002-3336-7920; Griffiths, Mark/0000-0001-8880-6524; Van Gordon, William/0000-0002-5648-3043												1868-8527	1868-8535				OCT	2015	6	5					1161	1180		10.1007/s12671-014-0368-1							WOS:000360921500021						
J	Krol, KM; Monakhov, M; Lai, PS; Ebstein, RP; Grossmann, T				Krol, Kathleen M.; Monakhov, Mikhail; Lai, Poh San; Ebstein, Richard P.; Grossmann, Tobias			Genetic variation in CD38 and breastfeeding experience interact to impact infants' attention to social eye cues	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA																Mikhail, Monakhov/J-5899-2016; Krol, Kathleen/L-1817-2019; Grossmann, Tobias/H-6364-2019	Mikhail, Monakhov/0000-0003-0285-2293; Krol, Kathleen/0000-0002-8098-3195; Grossmann, Tobias/0000-0002-1116-6423												0027-8424					SEP 29	2015	112	39					E5434	E5442		10.1073/pnas.1506352112							WOS:000361941600009	26371313					
J	Li, XY; Liu, Y; Luo, SY; Wu, B; Wu, XH; Han, SH				Li, Xiaoyang; Liu, Yi; Luo, Siyang; Wu, Bing; Wu, Xinhuai; Han, Shihui			Mortality salience enhances racial in-group bias in empathic neural responses to others' suffering	NEUROIMAGE																													1053-8119	1095-9572				SEP	2015	118						376	385		10.1016/j.neuroimage.2015.06.023							WOS:000360630200036	26074201					
J	Padilla-Walker, LM; Coyne, SM; Collier, KM; Nielson, MG				Padilla-Walker, Laura M.; Coyne, Sarah M.; Collier, Kevin M.; Nielson, Matthew G.			Longitudinal Relations Between Prosocial Television Content and Adolescents' Prosocial and Aggressive Behavior: The Mediating Role of Empathic Concern and Self-Regulation	DEVELOPMENTAL PSYCHOLOGY																	Nielson, Matthew/0000-0003-4795-0903												0012-1649	1939-0599				SEP	2015	51	9					1317	1328		10.1037/a0039488							WOS:000359787800013	26147776					
J	McFarland, DC; Holland, J; Holcombe, RF				McFarland, Daniel C.; Holland, Jimmie; Holcombe, Randall F.			Inpatient Hematology-Oncology Rotation Is Associated With a Decreased Interest in Pursuing an Oncology Career Among Internal Medicine Residents	JOURNAL OF ONCOLOGY PRACTICE																	McFarland, Daniel/0000-0002-5500-1591												1554-7477	1935-469X				JUL	2015	11	4					289	+		10.1200/JOP.2015.003798							WOS:000366180100013	26060222					
J	Reese, G; Proch, J; Finn, C				Reese, Gerhard; Proch, Jutta; Finn, Christine			Identification With All Humanity: The role of self-definition and self-investment	EUROPEAN JOURNAL OF SOCIAL PSYCHOLOGY																Reese, Gerhard/U-9446-2019	Reese, Gerhard/0000-0001-6672-3832												0046-2772	1099-0992				JUN	2015	45	4					426	440		10.1002/ejsp.2102							WOS:000358088500004						
J	Brooks, AW; Gino, F; Schweitzer, ME				Brooks, Alison Wood; Gino, Francesca; Schweitzer, Maurice E.			Smart People Ask for (My) Advice: Seeking Advice Boosts Perceptions of Competence	MANAGEMENT SCIENCE																													0025-1909	1526-5501				JUN	2015	61	6					1421	1435		10.1287/mnsc.2014.2054							WOS:000356025300013						
J	Rodriguez, CM; Tucker, MC				Rodriguez, Christina M.; Tucker, Meagan C.			Predicting Maternal Physical Child Abuse Risk Beyond Distress and Social Support: Additive Role of Cognitive Processes	JOURNAL OF CHILD AND FAMILY STUDIES																	Rodriguez, Christina/0000-0002-5090-0707												1062-1024	1573-2843				JUN	2015	24	6					1780	1790		10.1007/s10826-014-9981-9							WOS:000354061400024						
J	Lemmon, G; Wayne, SJ				Lemmon, Grace; Wayne, Sandy J.			Underlying Motives of Organizational Citizenship Behavior: Comparing Egoistic and Altruistic Motivations	JOURNAL OF LEADERSHIP & ORGANIZATIONAL STUDIES																													1548-0518	1939-7089				MAY	2015	22	2					129	148		10.1177/1548051814535638							WOS:000352582200001						
J	Rodrigues, J; Ulrich, N; Hewig, J				Rodrigues, Johannes; Ulrich, Natalie; Hewig, Johannes			A neural signature of fairness in altruism: A game of theta?	SOCIAL NEUROSCIENCE																Hewig, Johannes/H-8840-2018; Rodrigues, Johannes/AAT-6671-2020	Hewig, Johannes/0000-0002-8400-189X; Rodrigues, Johannes/0000-0001-8471-0816												1747-0919	1747-0927				MAR 4	2015	10	2					192	205		10.1080/17470919.2014.977401							WOS:000348928300007	25350461					
J	Melchers, M; Montag, C; Markett, S; Reuter, M				Melchers, Martin; Montag, Christian; Markett, Sebastian; Reuter, Martin			Assessment of empathy via self-report and behavioural paradigms: data on convergent and discriminant validity	COGNITIVE NEUROPSYCHIATRY																Montag, Christian/H-6536-2019													1354-6805	1464-0619				MAR 4	2015	20	2					157	171		10.1080/13546805.2014.991781							WOS:000348662100007	25530230					
J	Padilla-Walker, LM; Dyer, WJ; Yorgason, JB; Fraser, AM; Coyne, SM				Padilla-Walker, Laura M.; Dyer, W. Justin; Yorgason, Jeremy B.; Fraser, Ashley M.; Coyne, Sarah M.			Adolescents' Prosocial Behavior Toward Family, Friends, and Strangers: A Person-Centered Approach	JOURNAL OF RESEARCH ON ADOLESCENCE																Dyer, W. Justin/P-3851-2019	Yorgason, Jeremy/0000-0002-4208-7306												1050-8392	1532-7795				MAR	2015	25	1					135	150		10.1111/jora.12102							WOS:000350125300014						
J	Padilla-Walker, LM; Fraser, AM; Black, BB; Bean, RA				Padilla-Walker, Laura M.; Fraser, Ashley M.; Black, Brent B.; Bean, Roy A.			Associations Between Friendship, Sympathy, and Prosocial Behavior Toward Friends	JOURNAL OF RESEARCH ON ADOLESCENCE																	Bean, Roy/0000-0001-8668-0972												1050-8392	1532-7795				MAR	2015	25	1					28	35		10.1111/jora.12108							WOS:000350125300004						
B	Darling, K; Nandy, P; Breazeal, C			IEEE	Darling, Kate; Nandy, Palash; Breazeal, Cynthia			Empathic concern and the effect of stories in human-robot interaction	2015 24TH IEEE INTERNATIONAL SYMPOSIUM ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION (RO-MAN)					24th IEEE International Symposium on Robot and Human Interactive Communication (RO-MAN)	AUG 31-SEP 04, 2015	Kobe, JAPAN	IEEE, Robot Soc Japan, Korea Robot Soc, IEEE Robot & Automat Soc																							978-1-4673-6704-2				2015							770	775									WOS:000380393600128						
J	Jun, SK; Sung, JY; Gentry, JW; McGinnis, LP				Jun, Sunkyu; Sung, Jungyeon; Gentry, James W.; McGinnis, Lee Phillip			Effects of underdog (vs. top dog) positioning advertising	INTERNATIONAL JOURNAL OF ADVERTISING																													0265-0487	1759-3948					2015	34	3					495	514		10.1080/02650487.2014.996199							WOS:000369954900006						
J	Moss, TW; Neubaum, DO; Meyskens, M				Moss, Todd W.; Neubaum, Donald O.; Meyskens, Moriah			The Effect of Virtuous and Entrepreneurial Orientations on Microfinance Lending and Repayment: A Signaling Theory Perspective	ENTREPRENEURSHIP THEORY AND PRACTICE																Neubaum, Donald O./L-5069-2019													1042-2587	1540-6520				JAN	2015	39	1			SI		27	52		10.1111/etap.12110							WOS:000347348700003						
J	Engelberg, E; Limbach-Reich, A				Engelberg, Elisabeth; Limbach-Reich, Arthur			The role of empathy in case management: a pilot study	SOCIAL WORK EDUCATION																													0261-5479	1470-1227					2015	34	8					1021	1033		10.1080/02615479.2015.1087996							WOS:000210589900008						
J	Martinez, AG; Stuewig, J; Tangney, JP				Martinez, Andres G.; Stuewig, Jeffrey; Tangney, June P.			Can Perspective-Taking Reduce Crime? Examining a Pathway Through Empathic-Concern and Guilt-Proneness	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																													0146-1672	1552-7433				DEC	2014	40	12					1659	1667		10.1177/0146167214554915							WOS:000344851000009	25324328					
J	Huang, HQ; Su, YJ				Huang, Heqing; Su, Yanjie			Peer acceptance among Chinese adolescents: The role of emotional empathy, cognitive empathy and gender	INTERNATIONAL JOURNAL OF PSYCHOLOGY																Su, Yanjie/E-7003-2019; Huang, Heqing/AAF-9856-2020	Su, Yanjie/0000-0003-3508-8674; 												0020-7594	1464-066X				OCT	2014	49	5					420	424		10.1002/ijop.12075							WOS:000341666300014	24818589					
J	Padilla-Walker, LM; Fraser, AM				Padilla-Walker, Laura M.; Fraser, Ashley M.			How much is it going to cost me? Bidirectional relations between adolescents' moral personality and prosocial behavior	JOURNAL OF ADOLESCENCE																													0140-1971	1095-9254				OCT	2014	37	7					993	1001		10.1016/j.adolescence.2014.07.008							WOS:000343387000004	25118040					
J	Brunell, AB; Tumblin, L; Buelow, MT				Brunell, Amy B.; Tumblin, Laraine; Buelow, Melissa T.			Narcissism and the Motivation to Engage in Volunteerism	CURRENT PSYCHOLOGY																													1046-1310	1936-4733				SEP	2014	33	3					365	376		10.1007/s12144-014-9216-7							WOS:000341429200008						
J	Emery, HT; McElwain, NL; Groh, AM; Haydon, KC; Roisman, GI				Emery, Helen T.; McElwain, Nancy L.; Groh, Ashley M.; Haydon, Katherine C.; Roisman, Glenn I.			Maternal Dispositional Empathy and Electrodermal Reactivity: Interactive Contributions to Maternal Sensitivity With Toddler-Aged Children	JOURNAL OF FAMILY PSYCHOLOGY																													0893-3200	1939-1293				AUG	2014	28	4					505	515		10.1037/a0036986							WOS:000349217400007	24955589					
