PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Worthington, EL; Miller, AJ; Talley, JC				Worthington, Everett L., Jr.; Miller, Andrea J.; Talley, Jane C.			ACTION-ORIENTED RESEARCH: A PRIMER AND EXAMPLES	JOURNAL OF PSYCHOLOGY AND THEOLOGY																													0091-6471	2328-1162				FAL	2011	39	3			SI		211	221									WOS:000295945300004						
J	Fingerhut, AW				Fingerhut, Adam W.			Straight Allies: What Predicts Heterosexuals' Alliance With the LGBT Community?	JOURNAL OF APPLIED SOCIAL PSYCHOLOGY																Fingerhut, Adam/K-8760-2019													0021-9029	1559-1816				SEP	2011	41	9					2230	2248		10.1111/j.1559-1816.2011.00807.x							WOS:000295048800007						
J	Jurecic, A				Jurecic, Ann			Empathy and the Critic	COLLEGE ENGLISH																													0010-0994	2161-8178				SEP	2011	74	1					10	27									WOS:000294938400002						
J	Maurage, P; Grynberg, D; Noel, X; Joassin, F; Philippot, P; Hanak, C; Verbanck, P; Luminet, O; de Timary, P; Campanella, S				Maurage, Pierre; Grynberg, Delphine; Noel, Xavier; Joassin, Frederic; Philippot, Pierre; Hanak, Catherine; Verbanck, Paul; Luminet, Olivier; de Timary, Philippe; Campanella, Salvatore			Dissociation Between Affective and Cognitive Empathy in Alcoholism: A Specific Deficit for the Emotional Dimension	ALCOHOLISM-CLINICAL AND EXPERIMENTAL RESEARCH																	Maurage, Pierre/0000-0003-0197-0810												0145-6008	1530-0277				SEP	2011	35	9					1662	1668		10.1111/j.1530-0277.2011.01512.x							WOS:000294260100012	21599717					
J	Catherine, NLA; Schonert-Reichl, KA				Catherine, Nicole L. A.; Schonert-Reichl, Kimberly A.			Children's perceptions and comforting strategies to infant crying: Relations to age, sex, and empathy-related responding	BRITISH JOURNAL OF DEVELOPMENTAL PSYCHOLOGY																													0261-510X	2044-835X				SEP	2011	29	3					524	551		10.1348/026151010X521475							WOS:000294346300011	21848745					
J	Rice, HJ; Rubin, DC				Rice, Heather J.; Rubin, David C.			Remembering from any angle: The flexibility of visual perspective during retrieval	CONSCIOUSNESS AND COGNITION																													1053-8100	1090-2376				SEP	2011	20	3					568	577		10.1016/j.concog.2010.10.013							WOS:000294515400008	21109466					
J	Duval, C; Piolino, P; Bejanin, A; Eustache, F; Desgranges, B				Duval, Celine; Piolino, Pascale; Bejanin, Alexandre; Eustache, Francis; Desgranges, Beatrice			Age effects on different components of theory of mind	CONSCIOUSNESS AND COGNITION																Eustache, Francis/J-9465-2015; Desgranges, Beatrice/L-7739-2015; Bejanin, Alexandre/AAE-3008-2019; Piolino, pascale/F-8075-2014	Eustache, Francis/0000-0003-4460-8686; Bejanin, Alexandre/0000-0002-9958-0951; Piolino, pascale/0000-0002-7787-924X; Desgranges, Beatrice/0000-0002-3657-9996												1053-8100	1090-2376				SEP	2011	20	3					627	642		10.1016/j.concog.2010.10.025							WOS:000294515400014	21111637					
J	Miklikowska, M; Duriez, B; Soenens, B				Miklikowska, Marta; Duriez, Bart; Soenens, Bart			Family Roots of Empathy-Related Characteristics: The Role of Perceived Maternal and Paternal Need Support in Adolescence	DEVELOPMENTAL PSYCHOLOGY																Miklikowska, Marta/J-6255-2012; Duriez, Bart/D-9907-2011; Miklikowska, Marta/L-2059-2019; Soenens, Bart/M-6956-2018; Duriez, Bart/AAE-2261-2020	Miklikowska, Marta/0000-0003-2087-1869; Soenens, Bart/0000-0003-1581-3656; 												0012-1649	1939-0599				SEP	2011	47	5					1342	1352		10.1037/a0024726							WOS:000294528700011	21767014					
J	Zhen, SJ; Xie, HL; Zhang, W; Wang, SJ; Li, DP				Zhen, Shuangju; Xie, Hongling; Zhang, Wei; Wang, Shujun; Li, Dongping			Exposure to violent computer games and Chinese adolescents' physical aggression: The role of beliefs about aggression, hostile expectations, and empathy	COMPUTERS IN HUMAN BEHAVIOR																													0747-5632	1873-7692				SEP	2011	27	5					1675	1687		10.1016/j.chb.2011.02.006							WOS:000293319500026						
J	Lang, S; Yu, T; Markl, A; Muller, F; Kotchoubey, B				Lang, Simone; Yu, Tao; Markl, Alexandra; Mueller, Friedemann; Kotchoubey, Boris			Hearing others' pain: neural activity related to empathy	COGNITIVE AFFECTIVE & BEHAVIORAL NEUROSCIENCE																													1530-7026	1531-135X				SEP	2011	11	3					386	395		10.3758/s13415-011-0035-0							WOS:000293238700009	21533882					
J	Hughes, EK; Gullone, E; Watson, SD				Hughes, Elizabeth Kate; Gullone, Eleonora; Watson, Shaun D.			Emotional Functioning in Children and Adolescents with Elevated Depressive Symptoms	JOURNAL OF PSYCHOPATHOLOGY AND BEHAVIORAL ASSESSMENT																Hughes, Elizabeth K/I-4600-2012	Hughes, Elizabeth K/0000-0002-4377-5610; Watson, Shaun/0000-0002-8112-9687												0882-2689	1573-3505				SEP	2011	33	3					335	345		10.1007/s10862-011-9220-2							WOS:000293139100005						
J	Shahar, A; Clarke, D; Crundall, D				Shahar, Amit; Clarke, David; Crundall, David			Applying the motorcyclist's perspective to improve car drivers' attitudes towards motorcyclists	ACCIDENT ANALYSIS AND PREVENTION																	Crundall, David/0000-0002-6030-3631												0001-4575					SEP	2011	43	5					1743	1750		10.1016/j.aap.2011.04.005							WOS:000292670500018	21658502					
J	McManus, IC; Jonvik, H; Richards, P; Paice, E				McManus, I. C.; Jonvik, Hallgeir; Richards, Peter; Paice, Elisabeth			Vocation and avocation: leisure activities correlate with professional engagement, but not burnout, in a cross-sectional survey of UK doctors	BMC MEDICINE																	McManus, Ian/0000-0003-3510-4814												1741-7015					AUG 30	2011	9								100	10.1186/1741-7015-9-100							WOS:000296004600001	21878123					
J	Woodruff, CC; Martin, T; Bilyk, N				Woodruff, C. Chad; Martin, Tim; Bilyk, Nick			Differences in self- and other-induced Mu suppression are correlated with empathic abilities	BRAIN RESEARCH																													0006-8993	1872-6240				AUG 8	2011	1405						69	76		10.1016/j.brainres.2011.05.046							WOS:000293932100007	21741034					
J	Berg, K; Majdan, JF; Berg, D; Veloski, J; Hojat, M				Berg, Katherine; Majdan, Joseph F.; Berg, Dale; Veloski, Jon; Hojat, Mohammadreza			Medical Students' Self-Reported Empathy and Simulated Patients' Assessments of Student Empathy: An Analysis by Gender and Ethnicity	ACADEMIC MEDICINE																liu, jing/D-9482-2012													1040-2446	1938-808X				AUG	2011	86	8					984	988		10.1097/ACM.0b013e3182224f1f							WOS:000293215200020	21694558					
J	Hojat, M; Spandorfer, J; Louis, DZ; Gonnella, JS				Hojat, Mohammadreza; Spandorfer, John; Louis, Daniel Z.; Gonnella, Joseph S.			Empathic and Sympathetic Orientations Toward Patient Care: Conceptualization, Measurement, and Psychometrics	ACADEMIC MEDICINE																liu, jing/D-9482-2012													1040-2446					AUG	2011	86	8					989	995		10.1097/ACM.0b013e31822203d8							WOS:000293215200021	21694570					
J	Graham, J; Nosek, BA; Haidt, J; Iyer, R; Koleva, S; Ditto, PH				Graham, Jesse; Nosek, Brian A.; Haidt, Jonathan; Iyer, Ravi; Koleva, Spassena; Ditto, Peter H.			Mapping the Moral Domain	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																Haidt, Jonathan/B-2835-2013	Nosek, Brian/0000-0001-6797-5476; Koleva, Spassena/0000-0002-7013-2549												0022-3514	1939-1315				AUG	2011	101	2					366	385		10.1037/a0021847							WOS:000292846600011	21244182					
J	Cusi, AM; MacQueen, GM; Spreng, RN; McKinnon, MC				Cusi, Andree M.; MacQueen, Glenda M.; Spreng, R. Nathan; McKinnon, Margaret C.			Altered empathic responding in major depressive disorder: Relation to symptom severity, illness burden, and psychosocial outcome	PSYCHIATRY RESEARCH																Spreng, R. Nathan/AAF-4145-2019	Spreng, R. Nathan/0000-0003-1530-8916												0165-1781					JUL 30	2011	188	2					231	236		10.1016/j.psychres.2011.04.013							WOS:000292674500009	21592584					
J	Dziobek, I; Preissler, S; Grozdanovic, Z; Heuser, I; Heekeren, HR; Roepke, S				Dziobek, Isabel; Preissler, Sandra; Grozdanovic, Zarko; Heuser, Isabella; Heekeren, Hauke R.; Roepke, Stefan			Neuronal correlates of altered empathy and social cognition in borderline personality disorder	NEUROIMAGE																Heekeren, Hauke/B-7739-2008; Dziobek, isabel/ABB-4928-2020	Heekeren, Hauke/0000-0001-7912-6826; 												1053-8119	1095-9572				JUL 15	2011	57	2					539	548		10.1016/j.neuroimage.2011.05.005							WOS:000291960200028	21586330					
J	Schwenck, C; Schmitt, D; Sievers, S; Romanos, M; Warnke, A; Schneider, W				Schwenck, Christina; Schmitt, Dominique; Sievers, Sabrina; Romanos, Marcel; Warnke, Andreas; Schneider, Wolfgang			Cognitive and emotional empathy in children with ADHD and conduct disorder	ZEITSCHRIFT FUR KINDER-UND JUGENDPSYCHIATRIE UND PSYCHOTHERAPIE																Romanos, Marcel/D-7695-2017	Romanos, Marcel/0000-0001-7628-8299												1422-4917	1664-2880				JUL	2011	39	4					265	276		10.1024/1422-4917/a000118							WOS:000293251800005	21667451					
J	Engberg, ME; Hurtado, S				Engberg, Mark E.; Hurtado, Sylvia			Developing Pluralistic Skills and Dispositions in College: Examining Racial/Ethnic Group Differences	JOURNAL OF HIGHER EDUCATION																Hurtado, Sylvia/E-2561-2011													0022-1546	1538-4640				JUL-AUG	2011	82	4					416	+		10.1080/00221546.2011.11777211							WOS:000292430700003						
J	Luminet, O; Grynberg, D; Ruzette, N; Mikolajczak, M				Luminet, Olivier; Grynberg, Delphine; Ruzette, Nicolas; Mikolajczak, Moira			Personality-dependent effects of oxytocin: Greater social benefits for high alexithymia scorers	BIOLOGICAL PSYCHOLOGY																Grynberg, Delphine/K-6853-2019	Grynberg, Delphine/0000-0002-4588-4116; Mikolajczak, Moira/0000-0002-7333-1578												0301-0511	1873-6246				JUL	2011	87	3					401	406		10.1016/j.biopsycho.2011.05.005							WOS:000294104200011	21641964					
J	Tangney, JP; Stuewig, J; Mashek, D; Hastings, M				Tangney, June P.; Stuewig, Jeffrey; Mashek, Debra; Hastings, Mark			ASSESSING JAIL INMATES' PRONENESS TO SHAME AND GUILT Feeling Bad About the Behavior or the Self?	CRIMINAL JUSTICE AND BEHAVIOR																													0093-8548	1552-3594				JUL	2011	38	7					710	734		10.1177/0093854811405762							WOS:000291150800005	21743757					
J	Fields, SK; Mahan, P; Tillman, P; Harris, J; Maxwell, K; Hojat, M				Fields, Sylvia K.; Mahan, Pamela; Tillman, Paula; Harris, Jeffrey; Maxwell, Kaye; Hojat, Mohammadreza			Measuring empathy in healthcare profession students using the Jefferson Scale of Physician Empathy: Health provider - student version	JOURNAL OF INTERPROFESSIONAL CARE																Mahan, Pamela/AAP-2243-2020													1356-1820	1469-9567				JUL	2011	25	4					287	293		10.3109/13561820.2011.566648							WOS:000291814200009	21554061					
J	Pavey, L; Greitemeyer, T; Sparks, P				Pavey, Louisa; Greitemeyer, Tobias; Sparks, Paul			Highlighting Relatedness Promotes Prosocial Motives and Behavior	PERSONALITY AND SOCIAL PSYCHOLOGY BULLETIN																Sparks, Paul/H-1394-2011	Sparks, Paul/0000-0001-9541-3366; Pavey, Louisa/0000-0002-7646-099X												0146-1672	1552-7433				JUL	2011	37	7					905	917		10.1177/0146167211405994							WOS:000291150100004	21521720					
J	Alaerts, K; Nackaerts, E; Meyns, P; Swinnen, SP; Wenderoth, N				Alaerts, Kaat; Nackaerts, Evelien; Meyns, Pieter; Swinnen, Stephan P.; Wenderoth, Nicole			Action and Emotion Recognition from Point Light Displays: An Investigation of Gender Differences	PLOS ONE																Wenderoth, Nicole/D-7262-2015	Wenderoth, Nicole/0000-0002-3246-9386; Alaerts, Kaat/0000-0001-8665-6374; Nackaerts, Evelien/0000-0002-6580-4902; Meyns, Pieter/0000-0003-2218-187X												1932-6203					JUN 9	2011	6	6							e20989	10.1371/journal.pone.0020989							WOS:000291612900043	21695266					
J	Gerdes, KE; Lietz, CA; Segal, EA				Gerdes, Karen E.; Lietz, Cynthia A.; Segal, Elizabeth A.			Measuring Empathy in the 21st Century: Development of an Empathy Index Rooted in Social Cognitive Neuroscience and Social Justice	SOCIAL WORK RESEARCH																													1070-5309	1545-6838				JUN	2011	35	2					83	93		10.1093/swr/35.2.83							WOS:000296319400003						
J	Herrmann, A; Rossberg, N; Huber, F; Landwehr, JR; Henkel, S				Herrmann, Andreas; Rossberg, Nadja; Huber, Frank; Landwehr, Jan R.; Henkel, Sven			The impact of mimicry on sales - Evidence from field and lab experiments	JOURNAL OF ECONOMIC PSYCHOLOGY																													0167-4870	1872-7719				JUN	2011	32	3					502	514		10.1016/j.joep.2011.03.017							WOS:000291770100023						
J	Bunk, JA; Magley, VJ				Bunk, Jennifer A.; Magley, Vicki J.			Sensitivity to interpersonal treatment in the workplace: Scale development and initial validation	JOURNAL OF OCCUPATIONAL AND ORGANIZATIONAL PSYCHOLOGY																													0963-1798					JUN	2011	84	2					395	402		10.1348/096317910X488626							WOS:000290817000010						
J	Fowler, C; Afifi, WA				Fowler, Craig; Afifi, Walid A.			Applying the Theory of Motivated Information Management to adult children's discussions of caregiving with aging parents	JOURNAL OF SOCIAL AND PERSONAL RELATIONSHIPS																	Fowler, Craig/0000-0003-0596-563X												0265-4075	1460-3608				JUN	2011	28	4					507	535		10.1177/0265407510384896							WOS:000290905700005						
J	Goldstein, TR				Goldstein, Thalia R.			Correlations Among Social-Cognitive Skills in Adolescents Involved in Acting or Arts Classes	MIND BRAIN AND EDUCATION																	Goldstein, Thalia/0000-0002-3892-0852												1751-2271	1751-228X				JUN	2011	5	2					97	103		10.1111/j.1751-228X.2011.01115.x							WOS:000290763400006						
J	Robinson, E; Tobias, T; Shaw, L; Freeman, E; Higgs, S				Robinson, Eric; Tobias, Talia; Shaw, Lucy; Freeman, Elyse; Higgs, Suzanne			Social matching of food intake and the need for social acceptance	APPETITE																Higgs, Suzanne/A-9632-2008	Higgs, Suzanne/0000-0002-9225-7692												0195-6663					JUN	2011	56	3					747	752		10.1016/j.appet.2011.03.001							WOS:000291912700029	21396972					
J	Oxburgh, G; Ost, J				Oxburgh, Gavin; Ost, James			The Use and Efficacy of Empathy in Police Interviews with Suspects of Sexual Offences	JOURNAL OF INVESTIGATIVE PSYCHOLOGY AND OFFENDER PROFILING																Oxburgh, Gavin/AAL-2314-2020; Oxburgh, Gavin/G-4493-2012	Oxburgh, Gavin/0000-0003-4830-1673; Ost, James/0000-0002-6992-8160												1544-4759	1544-4767				JUN	2011	8	2			SI		178	188		10.1002/jip.143							WOS:000293185300006						
J	Mokros, A; Osterheider, M; Hucker, SJ; Nitschke, J				Mokros, Andreas; Osterheider, Michael; Hucker, Stephen J.; Nitschke, Joachim			Psychopathy and Sexual Sadism	LAW AND HUMAN BEHAVIOR																	Mokros, Andreas/0000-0002-9706-0928												0147-7307	1573-661X				JUN	2011	35	3					188	199		10.1007/s10979-010-9221-9							WOS:000290102600003	20393872					
J	Ritter, K; Dziobek, I; Preissler, S; Ruter, A; Vater, A; Fydrich, T; Lammers, CH; Heekeren, HR; Roepke, S				Ritter, Kathrin; Dziobek, Isabel; Preissler, Sandra; Rueter, Anke; Vater, Aline; Fydrich, Thomas; Lammers, Claas-Hinrich; Heekeren, Hauke R.; Roepke, Stefan			Lack of empathy in patients with narcissistic personality disorder	PSYCHIATRY RESEARCH																Heekeren, Hauke/B-7739-2008; Dziobek, isabel/ABB-4928-2020	Heekeren, Hauke/0000-0001-7912-6826; 												0165-1781					MAY 15	2011	187	1-2					241	247		10.1016/j.psychres.2010.09.013							WOS:000290183700041	21055831					
J	Baykan, Z; Nacar, M; Demirel, SO				Baykan, Zeynep; Nacar, Melis; Demirel, Saliha Ozsoy			Evaluation of Empathic Skills and Tendencies of Medical Students	ACADEMIC PSYCHIATRY																													1042-9670	1545-7230				MAY-JUN	2011	35	3					207	208		10.1176/appi.ap.35.3.207							WOS:000290787500011	21744667					
J	Gomez-Zapiain, J; Ortiz, MJ; Gomez-Lope, J				Gomez-Zapiain, Javier; Ortiz, Maria Jose; Gomez-Lope, Julen			Sexual experience, attachment styles and types of care in couple relationships	ANALES DE PSICOLOGIA																Ortiz, M. Jose/H-9840-2015	Ortiz, M. Jose/0000-0003-3405-1482												0212-9728	1695-2294				MAY	2011	27	2					447	456									WOS:000289316800022						
J	Given-Wilson, Z; McIlwain, D; Warburton, W				Given-Wilson, Zoe; McIlwain, Doris; Warburton, Wayne			Meta-cognitive and interpersonal difficulties in overt and covert narcissism	PERSONALITY AND INDIVIDUAL DIFFERENCES																	Warburton, Wayne/0000-0002-2531-3797												0191-8869					MAY	2011	50	7			SI		1000	1005		10.1016/j.paid.2011.01.014							WOS:000289500100015						
J	Carmody, P; Gordon, K				Carmody, Patrick; Gordon, Kristina			Offender variables: Unique predictors of Benevolence, Avoidance, and Revenge?	PERSONALITY AND INDIVIDUAL DIFFERENCES																													0191-8869					MAY	2011	50	7			SI		1012	1017		10.1016/j.paid.2010.12.037							WOS:000289500100017						
J	Ingoglia, S; Lo Coco, A; Liga, F; Lo Cricchio, MG				Ingoglia, Sonia; Lo Coco, Alida; Liga, Francesca; Lo Cricchio, Maria Grazia			Emotional separation and detachment as two distinct dimensions of parent-adolescent relationships	INTERNATIONAL JOURNAL OF BEHAVIORAL DEVELOPMENT																Liga, Francesca/G-9862-2016; Ingoglia, Sonia/A-2455-2016; Cricchio, Maria Grazia Lo/B-1244-2018	Liga, Francesca/0000-0001-7074-6711; Ingoglia, Sonia/0000-0002-7272-7976; Cricchio, Maria Grazia Lo/0000-0001-5605-5682												0165-0254					MAY	2011	35	3					271	281		10.1177/0165025410385878							WOS:000290519500013						
J	Gomez, A; Brooks, ML; Buhrmester, MD; Vazquez, A; Jetten, J; Swann, WB				Gomez, Angel; Brooks, Matthew L.; Buhrmester, Michael D.; Vazquez, Alexandra; Jetten, Jolanda; Swann, William B., Jr.			On the Nature of Identity Fusion: Insights Into the Construct and a New Measure	JOURNAL OF PERSONALITY AND SOCIAL PSYCHOLOGY																Gomez, Angel/C-6108-2011; Vazquez, Alexandra/A-1640-2012; Jetten, Jolanda/H-3285-2014	Gomez, Angel/0000-0002-4287-4916; Vazquez, Alexandra/0000-0002-6040-9102; Jetten, Jolanda/0000-0002-7588-5355												0022-3514	1939-1315				MAY	2011	100	5					918	933		10.1037/a0022642							WOS:000290012300010	21355659					
J	Nambisan, P				Nambisan, Priya			Information seeking and social support in online health communities: impact on patients' perceived empathy	JOURNAL OF THE AMERICAN MEDICAL INFORMATICS ASSOCIATION																Gutowski, Emily/N-1491-2015													1067-5027	1527-974X				MAY	2011	18	3					298	304		10.1136/amiajnl-2010-000058							WOS:000289960600014	21486888					
J	Drwecki, BB; Moore, CF; Ward, SE; Prkachin, KM				Drwecki, Brian B.; Moore, Colleen F.; Ward, Sandra E.; Prkachin, Kenneth M.			Reducing racial disparities in pain treatment: The role of empathy and perspective-taking	PAIN																													0304-3959	1872-6623				MAY	2011	152	5					1001	1006		10.1016/j.pain.2010.12.005							WOS:000289507500011	21277087					
J	Konrath, SH; O'Brien, EH; Hsing, C				Konrath, Sara H.; O'Brien, Edward H.; Hsing, Courtney			Changes in Dispositional Empathy in American College Students Over Time: A Meta-Analysis	PERSONALITY AND SOCIAL PSYCHOLOGY REVIEW																	Konrath, Sara/0000-0001-9182-0095												1088-8683	1532-7957				MAY	2011	15	2					180	198		10.1177/1088868310377395							WOS:000289169800003	20688954					
J	Salgado, S; Oceja, L				Salgado, Sergio; Oceja, Luis			Towards a Characterization of a Motive whose Ultimate Goal is to Increase the Welfare of the World: Quixoteism	SPANISH JOURNAL OF PSYCHOLOGY																Oceja, Luis/B-5599-2011; Salgado, Sergio/M-7805-2018	Oceja, Luis/0000-0001-5330-3687; Salgado, Sergio/0000-0003-1398-3416												1138-7416	1988-2904				MAY	2011	14	1					145	155		10.5209/rev_SJOP.2011.v14.n1.12							WOS:000289755200012	21568172					
J	Krach, S; Cohrs, JC; Loebell, NCD; Kircher, T; Sommer, J; Jansen, A; Paulus, FM				Krach, Soeren; Cohrs, Jan Christopher; Loebell, Nicole Cruz de Echeverria; Kircher, Tilo; Sommer, Jens; Jansen, Andreas; Paulus, Frieder Michel			Your Flaws Are My Pain: Linking Empathy To Vicarious Embarrassment	PLOS ONE																Kircher, Tilo/AAT-6480-2020; Jansen, Andreas/AAL-5264-2020	Kircher, Tilo/0000-0002-2514-2625; Jansen, Andreas/0000-0002-3140-8207; Lauwereyns, Jan/0000-0003-0551-2550												1932-6203					APR 13	2011	6	4							e18675	10.1371/journal.pone.0018675							WOS:000289458800026	21533250					
J	Tumasjan, A; Strobel, M; Welpe, I				Tumasjan, Andranik; Strobel, Maria; Welpe, Isabell			Ethical Leadership Evaluations After Moral Transgression: Social Distance Makes the Difference	JOURNAL OF BUSINESS ETHICS																													0167-4544	1573-0697				APR	2011	99	4					609	622		10.1007/s10551-010-0671-2							WOS:000290578100008						
J	Taylor, LD				Taylor, Laramie D.			Avatars and Emotional Engagement in Asynchronous Online Communication	CYBERPSYCHOLOGY BEHAVIOR AND SOCIAL NETWORKING																													2152-2715	2152-2723				APR	2011	14	4					207	212		10.1089/cyber.2010.0083							WOS:000289463400005	20969455					
J	Brown, MA				Brown, Margaret A.			Learning From Service: The Effect of Helping on Helpers' Social Dominance Orientation	JOURNAL OF APPLIED SOCIAL PSYCHOLOGY																													0021-9029					APR	2011	41	4					850	871		10.1111/j.1559-1816.2011.00738.x							WOS:000289640100005						
J	Sandra, BK; MacLean, KA; Ferrer, E; Shaver, PR; Rosenberg, EL; Jacobs, TL; Zanesco, AP; King, BG; Aichele, SR; Bridwell, DA; Mangun, GR; Lavy, S; Wallace, BA; Saron, CD				Sandra, Baljinder K.; MacLean, Katherine A.; Ferrer, Emilio; Shaver, Phillip R.; Rosenberg, Erika L.; Jacobs, Tonya L.; Zanesco, Anthony P.; King, Brandon G.; Aichele, Stephen R.; Bridwell, David A.; Mangun, George R.; Lavy, Shiri; Wallace, B. Alan; Saron, Clifford D.			Enhanced Response Inhibition During Intensive Meditation Training Predicts Improvements in Self-Reported Adaptive Socioemotional Functioning	EMOTION																Sahdra, Baljinder K./AAG-1559-2019	Sahdra, Baljinder K./0000-0001-5064-7783; Aichele, Stephen/0000-0002-3397-7921												1528-3542	1931-1516				APR	2011	11	2					299	312		10.1037/a0022764							WOS:000289272000010	21500899					
J	Nambisan, P				Nambisan, Priya			Evaluating patient experience in online health communities: Implications for health care organizations	HEALTH CARE MANAGEMENT REVIEW																													0361-6274					APR-JUN	2011	36	2					124	133		10.1097/HMR.0b013e3182099f82							WOS:000288002700004	21317657					
J	Gerdes, KE; Segal, E				Gerdes, Karen E.; Segal, Elizabeth			Importance of Empathy for Social Work Practice: Integrating New Science	SOCIAL WORK																Girault, Johann/B-2430-2012													0037-8046	1545-6846				APR	2011	56	2					141	148		10.1093/sw/56.2.141							WOS:000289387600005	21553577					
J	Leiberg, S; Klimecki, O; Singer, T				Leiberg, Susanne; Klimecki, Olga; Singer, Tania			Short-Term Compassion Training Increases Prosocial Behavior in a Newly Developed Prosocial Game	PLOS ONE																Klimecki, Olga M/L-5034-2016; Girault, Johann/B-2430-2012	Klimecki, Olga M/0000-0003-0757-7761; 												1932-6203					MAR 9	2011	6	3							e17798	10.1371/journal.pone.0017798							WOS:000288170900049	21408020					
J	Enticott, PG; Kennedy, HA; Zangen, A; Fitzgerald, PB				Enticott, Peter G.; Kennedy, Hayley A.; Zangen, Abraham; Fitzgerald, Paul B.			Deep Repetitive Transcranial Magnetic Stimulation Associated With Improved Social Functioning in a Young Woman With an Autism Spectrum Disorder	JOURNAL OF ECT																Enticott, Peter/G-6923-2017; Fitzgerald, Paul B/A-1225-2008; Enticott, Peter/L-4361-2019	Enticott, Peter/0000-0002-6638-951X; Fitzgerald, Paul B/0000-0003-4217-8096; 												1095-0680					MAR	2011	27	1					41	43		10.1097/YCT.0b013e3181f07948							WOS:000287697100027	20966773					
J	Golembo-Smith, S; Denenny, D; Kishimoto, E; Schiffman, J				Golembo-Smith, Shana; Denenny, Danielle; Kishimoto, Eva; Schiffman, Jason			Training service-providers regarding youth at risk for psychosis	ASIA-PACIFIC PSYCHIATRY																													1758-5864	1758-5872				MAR	2011	3	1					17	22		10.1111/j.1758-5872.2011.00110.x							WOS:000287810200005						
J	Rimes, KA; Wingrove, J				Rimes, Katharine A.; Wingrove, Janet			Pilot Study of Mindfulness-Based Cognitive Therapy for Trainee Clinical Psychologists	BEHAVIOURAL AND COGNITIVE PSYCHOTHERAPY																taylor, hannah e/E-9045-2012	Rimes, Katharine/0000-0003-2634-455X												1352-4658	1469-1833				MAR	2011	39	2					235	241		10.1017/S1352465810000731							WOS:000286147500010	21144122					
J	Kinman, G; Grant, L				Kinman, Gail; Grant, Louise			Exploring Stress Resilience in Trainee Social Workers: The Role of Emotional and Social Competencies	BRITISH JOURNAL OF SOCIAL WORK																													0045-3102	1468-263X				MAR	2011	41	2					261	275		10.1093/bjsw/bcq088							WOS:000288553100005						
J	Shapiro, SL; Brown, KW; Thoresen, C; Plante, TG				Shapiro, Shauna L.; Brown, Kirk Warren; Thoresen, Carl; Plante, Thomas G.			The Moderation of Mindfulness-Based Stress Reduction Effects by Trait Mindfulness: Results From a Randomized Controlled Trial	JOURNAL OF CLINICAL PSYCHOLOGY																	Plante, Thomas/0000-0001-5314-2991												0021-9762	1097-4679				MAR	2011	67	3					267	277		10.1002/jclp.20761							WOS:000286693800006	21254055					
J	Woltin, KA; Corneille, O; Yzerbyt, VY; Forster, J				Woltin, Karl-Andrew; Corneille, Olivier; Yzerbyt, Vincent Y.; Forster, Jens			Narrowing down to open up for other people's concerns: Empathic concern can be enhanced by inducing detailed processing	JOURNAL OF EXPERIMENTAL SOCIAL PSYCHOLOGY																	Yzerbyt, Vincent/0000-0003-1185-4733; Woltin, Karl-Andrew/0000-0001-9372-4988												0022-1031	1096-0465				MAR	2011	47	2					418	424		10.1016/j.jesp.2010.11.006							WOS:000288415500018						
J	Masten, CL; Morelli, SA; Eisenberger, NI				Masten, Carrie L.; Morelli, Sylvia A.; Eisenberger, Naomi I.			An fMRI investigation of empathy for 'social pain' and subsequent prosocial behavior	NEUROIMAGE																Morelli, Sylvia/H-2767-2019	Morelli, Sylvia/0000-0002-3353-678X												1053-8119	1095-9572				MAR 1	2011	55	1					381	388		10.1016/j.neuroimage.2010.11.060							WOS:000287008900038	21122817					
J	McGrath, MP; Zook, JM				McGrath, Marianne P.; Zook, Joan M.			Maternal Control of Girls Versus Boys: Relations to Empathy and Persuasive Style with Peers	JOURNAL OF CHILD AND FAMILY STUDIES																	, Marianne/0000-0003-2750-069X												1062-1024	1573-2843				FEB	2011	20	1					57	65		10.1007/s10826-010-9377-4							WOS:000286394800006						
J	Wei, MF; Liao, KYH; Ku, TY; Shaffer, PA				Wei, Meifen; Liao, Kelly Yu-Hsin; Ku, Tsun-Yao; Shaffer, Phillip A.			Attachment, Self-Compassion, Empathy, and Subjective Well-Being Among College Students and Community Adults	JOURNAL OF PERSONALITY																													0022-3506	1467-6494				FEB	2011	79	1					191	221		10.1111/j.1467-6494.2010.00677.x							WOS:000286111000008	21223269					
